element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Fe,2,315.9322,0.0005,315.932239,0.000019,31643.20,"150d,bl(Fe II)?*",,,33466.4943,65109.691,3d6.(1G2).4s,c 2G,9/2,3d6.(3F2).4p,y 2G*,7/2,,,L18349c142,,31643.2,10.36227855456776,wn(cm-1)
Fe,2,315.9123,0.0005,315.91283,0.00004,31645.19,600bl(Fe I),,,54902.286,86547.427,3d6.(3P1).4s,c 2P,3/2,3d6.(1F).4p,u 2F*,5/2,,,L18349c143,,31645.19,10.362341441299455,wn(cm-1)
Fe,2,315.8776,0.0005,315.876662,0.000016,31648.67,120d?,,,72352.046,104000.810,3d6.(3D).4p,w 4F*,7/2,3d6.(5D).5d,6P,7/2,,,L18349c143,,31648.67,10.362451404572464,wn(cm-1)
Fe,2,315.8567,0.0005,315.855583,0.000020,31650.76,"110d,bl(Fe I)?",,,73189.114,104839.990,3d6.(3D).4p,y 2P*,3/2,3d6.(3F2).4d,4P,3/2,,,L18349c143,,31650.76,10.362517439922254,wn(cm-1)
Fe,2,315.8323,0.0005,315.83119,0.00003,31653.21,240d?,,,31811.814,63465.134,3d7,b 2F,5/2,3d6.(3F2).4p,x 4D*,3/2,,,L18349c142,,31653.21,10.362594844230427,wn(cm-1)
Fe,2,315.6072,0.0005,315.60742,0.00003,31675.78,90,,,73187.318,104863.080,3d6.(3D).4p,y 2P*,1/2,3d6.(5D).5d,6P,3/2,,,L18349c142,,31675.78,10.363307629984805,wn(cm-1)
Fe,2,315.5952,0.0005,315.59622,0.00004,31676.99,"600d,bl(Fe II)?*",1.1e+06,D,54870.541,86547.427,3d6.(3F1).4s,d 2F,5/2,3d6.(1F).4p,u 2F*,5/2,,T6892c83,L18349c143,,31676.99,10.363345828788114,wn(cm-1)
Fe,2,315.5118,0.0005,315.51205,0.00004,31685.36,180bl(Fe I),,,73603.537,105288.874,3d6.(1I).4p,w 2H*,11/2,3d6.(3F2).4d,4H,13/2,,,L18349c143,,31685.36,10.363610023536216,wn(cm-1)
Fe,2,315.420110,0.000015,315.420101,0.000014,31694.5720,18000,2.06e+07,C+,30388.5451,62083.118,3d6.(3G).4s,b 2G,9/2,3d6.(3H).4p,z 2G*,9/2,,T6892c83,L18349c139,,31694.572,10.36390071491988,wn(cm-1)
Fe,2,315.2819,0.0005,315.282888,0.000015,31708.47,140d,,,57411.086,89119.452,3d5.4s2,d 4P,5/2,3d6.(5D).5p,6D*,5/2,,,L18349c142,,31708.47,10.364339116604855,wn(cm-1)
Fe,2,315.2665,0.0005,315.266751,0.000014,31710.01,90d,,,77861.650,109571.639,3d6.(5D).5s,e 6D,9/2,3d5.(2G2).4s.4p.(3P*),4H*,7/2,,,L18349c143,,31710.01,10.364387682890275,wn(cm-1)
Fe,2,315.2620,0.0005,315.261859,0.000022,31710.47,100d,1.7e+06,D+,74498.093,106208.574,3d6.(3D).4p,x 2D*,3/2,3d6.(3F2).4d,2F,5/2,,T6892c83,L18349c143,,31710.47,10.36440218924532,wn(cm-1)
Fe,2,315.2110,0.0005,315.211122,0.000022,31715.60,90d?,1.9e+06,D+,73091.630,104807.215,3d6.(1G2).4p,w 2G*,9/2,3d6.(3H).4d,2G,9/2,,T6892c83,L18349c142,,31715.6,10.364563952381872,wn(cm-1)
