element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Fe,1,428.81455,0.00006,428.81455,0.00003,23313.545,3470,4.49e+05,B+,22249.429,45562.974,3d7.(2G).4s,a 3G,3,3d6.(3H).4s.4p.(3P*),y 3G*,3,,T5720,L11631,,23313.545,10.056789801118793,wn(cm-1)
Fe,1,428.7938,0.0004,428.79396,0.00004,23314.672,229,,,27666.348,50981.012,3d6.(5D).4s.4p.(3P*),z 5F*,1,3d6.(5D).4s (6D).4d,f 5D,0,,,L11631,,23314.672,10.056838140947024,wn(cm-1)
Fe,2,428.7393,,428.739327,0.000011,23317.64,:,1.55e+00,C+,0.0000,23317.6351,3d6.(5D).4s,a 6D,9/2,3d5.4s2,a 6S,5/2,E2,T7504c105,"L22745,L22747,L22760",,23317.64,10.056965434657187,wn(cm-1)
Fe,1,428.69834,0.00015,428.69829,0.00003,23319.865,590,,,31805.071,55124.938,3d6.(5D).4s.4p.(3P*),z 3F*,3,3d7.(4F).4d,f 3F,3,,,L11631,,23319.865,10.057060851425375,wn(cm-1)
Fe,1,428.6864,0.0003,428.68631,0.00003,23320.513,316,,,27559.583,50880.102,3d6.(5D).4s.4p.(3P*),z 5F*,2,3d6.(5D).4s (6D).4d,f 5D,1,,,L11631,,23320.513,10.057088638507205,wn(cm-1)
Fe,2,,,428.65143,0.00008,23322.417,,3.5e-03,E,13904.8604,37227.277,3d7,a 4P,1/2,3d6.(1S2).4s,a 2S,1/2,M1,T9907,,,23322.417,10.05717028003363,wn(cm-1)
Fe,1,428.64340,0.00015,428.64319,0.00003,23322.854,520,1.7e+05,D,23783.619,47106.484,3d6.4s2,b 3G,5,3d6.(3H).4s.4p.(3P*),z 3H*,4,,T2578n,L11631,,23322.854,10.057189017195645,wn(cm-1)
Fe,3,428.616,0.003,428.615,0.003,23324.34,9000h*,1.23e+08,B,184316.8,207641.2,3d5.(6S).4f,7F*,3,3d5.(6S).5g,7G,3,,u44,L1171,,23324.34,10.057252729495275,wn(cm-1)
Fe,1,428.5822,0.0003,428.58234,0.00003,23326.183,324,1.3e+06,D,29356.744,52682.920,3d6.4s2,b 3D,2,3d7.(2D2).4p,t 3D*,2,,T2578n,L11631,,23326.183,10.057331742543036,wn(cm-1)
Fe,1,428.54417,0.00006,428.54415,0.00004,23328.254,4170,1.78e+06,D+,26105.908,49434.163,3d7.(2H).4s,b 3H,6,3d7.(2G).4p,y 3H*,6,,T5720,L11631,,23328.254,10.057420522952127,wn(cm-1)
Fe,1,428.4405,0.0004,428.44051,0.00003,23333.898,540bl*,1.1e+05,E,24118.819,47452.717,3d6.4s2,b 3G,4,3d7.(2G).4p,z 1G*,4,,T2578n,L11631,,23333.898,10.057662432070572,wn(cm-1)
Fe,1,428.24026,0.00006,428.24026,0.00003,23344.809,89000,1.21e+07,B+,17550.181,40894.990,3d7.(4P).4s,a 5P,3,3d6.(3P2).4s.4p.(3P*),z 5S*,2,,T5720,L11631,,23344.809,10.058129925748094,wn(cm-1)
Fe,2,428.2195,0.0005,428.22024,0.00006,23345.94,13,,,89890.396,113236.296,3d6.(3F1).4p,4G*,7/2,3d6.(5D).7s,4D,5/2,,,L18349c139,,23345.94,10.058178372175895,wn(cm-1)
Fe,1,428.0539,0.0004,428.05350,0.00003,23354.971,437bl,3.1e+05,E,26105.908,49460.902,3d7.(2H).4s,b 3H,6,3d7.(2G).4p,v 3G*,5,,T2578n,L11631,,23354.971,10.058565131231306,wn(cm-1)
Fe,2,,,428.00859,0.00003,23357.4447,,3.9e-03,D+,2430.1369,25787.5816,3d7,a 4F,7/2,3d6.(3P2).4s,b 2P,3/2,E2,T9588c100,,,23357.4447,10.05867104311641,wn(cm-1)
Fe,1,427.9870,0.0003,427.98685,0.00004,23358.625,115,6.5e+05,D,23051.750,46410.381,3d7.(4P).4s,b 3P,0,3d7.(4P).4p,w 5P*,1,,T2578n,L11631,,23358.625,10.058721573908398,wn(cm-1)
Fe,1,427.9488,0.0003,427.94878,0.00003,23360.706,398,1.5e+06,D,31322.613,54683.322,3d6.(5D).4s.4p.(3P*),z 3D*,3,3d7.(4F).4d,f 3F,4,,T2578n,L11631,,23360.706,10.05881065908821,wn(cm-1)
Fe,1,427.82311,0.00015,427.82300,0.00003,23367.571,580,1.0e+06,D,27166.820,50534.397,3d6.(5D).4s.4p.(3P*),z 5F*,4,3d6.(5D).4s (6D).4d,f 5D,3,,T2578n,L11631,,23367.571,10.059104485460168,wn(cm-1)
Fe,2,427.6837,,427.683655,0.000025,23375.19,:,8.26e-01,B,2430.1369,25805.3270,3d7,a 4F,7/2,3d6.(3G).4s,a 4G,9/2,E2,T7504c107,"L22745,L22747,L22760",,23375.19,10.059430482466098,wn(cm-1)
Fe,1,427.66758,0.00015,427.66743,0.00003,23376.069,479,2.6e+06,D,31307.245,54683.322,3d6.(5D).4s.4p.(3P*),z 3F*,4,3d7.(4F).4d,f 3F,4,,T2578n,L11631,,23376.069,10.059468085731504,wn(cm-1)
Fe,1,427.5698,0.0003,427.56979,0.00003,23381.413,288,5.59e+04,D+,20641.110,44022.525,3d6.4s2,b 3F2,4,3d6.(3F2).4s.4p.(3P*),v 5D*,4,,T5720,L11631,,23381.413,10.059696669470178,wn(cm-1)
Fe,1,427.38682,0.00015,427.38676,0.00003,23391.425,479,,,24772.018,48163.446,3d7.(2P).4s,c 3P,1,3d5.(6S).4s2.4p,v 5P*,2,,,L11631,,23391.425,10.060124781194034,wn(cm-1)
Fe,3,427.341,0.003,427.340,0.003,23393.96,4100h*,1.27e+08,B,184247.31,207641.3,3d5.(6S).4f,7F*,2,3d5.(6S).5g,7G,2,,u44,L1171,,23393.96,10.060233148369061,wn(cm-1)
Fe,2,427.3317,0.0015,427.332007,0.000017,23394.44,80,9.e+04,E,21812.0454,45206.4704,3d6.(3P2).4s,b 4P,3/2,3d6.(5D).4p,z 4D*,1/2,,T6892c83,L7357,,23394.44,10.060253666275209,wn(cm-1)
Fe,1,427.1942,0.0003,427.19406,0.00004,23401.972,288,,,19621.006,43022.985,3d6.4s2,a 3H,5,3d6.(3H).4s.4p.(3P*),y 5G*,4,,,L11631,,23401.972,10.060575571299253,wn(cm-1)
Fe,1,427.17602,0.00005,427.17599,0.00003,23402.968,630000,2.28e+07,A,11976.239,35379.208,3d7.(4F).4s,a 3F,4,3d7.(4F).4p,z 3G*,5,,T3831,L11631,,23402.968,10.060618130909422,wn(cm-1)
Fe,2,427.14004,0.00012,427.140128,0.000022,23404.939,34,,,91575.149,114980.083,3d6.(5D).5p,w 6P*,5/2,3d6.(5D).6d,6P,7/2,,,L18349c139,,23404.939,10.060702347450066,wn(cm-1)
Fe,1,427.11535,0.00005,427.11531,0.00003,23406.292,87000,1.82e+07,B,19757.032,43163.326,3d6.(5D).4s.4p.(3P*),z 7D*,3,3d6.(5D).4s (6D).5s,e 7D,4,,T4187,L11631,,23406.292,10.060760154090543,wn(cm-1)
Fe,1,426.87485,0.00005,426.87486,0.00003,23419.479,1660,3.30e+06,C+,26623.735,50043.213,3d7.(2D2).4s,a 3D,2,3d7.(2P).4p,w 3P*,1,,T5720,L11631,,23419.479,10.061323390960625,wn(cm-1)
Fe,2,,,426.86792,0.00006,23419.859,,2.0e-02,E,8391.9554,31811.814,3d6.(5D).4s,a 4D,5/2,3d7,b 2F,5/2,M1,T8961,,,23419.859,10.061339616638282,wn(cm-1)
Fe,3,426.815,0.006,426.8189,0.0011,23422.8,51hs*,,,181772.79,205195.34,3d5.(4G).5s,5G,6,3d5.(4D).5p,5F*,5,,,L1171,,23422.8,10.061465185940566,wn(cm-1)
Fe,1,426.78262,0.00005,426.78263,0.00004,23424.540,4680,8.17e+06,B,25091.599,48516.138,3d7.(2P).4s,c 3P,0,3d7.(4P).4p,x 3P*,1,,T5720,L11631,,23424.54,10.061539469774004,wn(cm-1)
Fe,1,426.7389,0.0004,426.73914,0.00006,23426.939,120,,,34547.211,57974.137,3d7.(4F).4p,y 5F*,2,3d6.(5D).4s (4D).4d,i 5D,2,,,L11631,,23426.939,10.06164187849421,wn(cm-1)
Fe,1,426.69642,0.00005,426.69641,0.00003,23429.272,6200,6.27e+05,B+,21999.130,45428.402,3d7.(2G).4s,a 3G,4,3d6.(3H).4s.4p.(3P*),y 3G*,4,,T5720,L11631,,23429.272,10.061741459742978,wn(cm-1)
Fe,3,426.6781,0.0020,426.6770,0.0011,23430.28,180,1.11e+08,B,199328.09,222758.43,3d5.(4G).5p,5F*,1,3d5.(4G).5d,5G,2,,u44,L1171,,23430.28,10.061784481921258,wn(cm-1)
Fe,11,,,426.65,0.09,23432,,1.4e-03,E,14312,37743.6,3s2.3p4,3P,0,3s2.3p4,1D,2,E2,T4560,,,23432.0,10.06185788850757,wn(cm-1)
Fe,2,,,426.63471,0.00003,23432.6602,,2.36e-02,C,7955.3186,31387.9788,3d6.(5D).4s,a 4D,7/2,3d6.(3D).4s,b 4D,5/2,M1,T9588c100,,,23432.6602,10.061886063255757,wn(cm-1)
Fe,2,426.5970,0.0004,426.597305,0.000022,23434.73,11,,,91575.149,115009.864,3d6.(5D).5p,w 6P*,5/2,3d6.(5D).6d,6P,3/2,,,L18349c139,,23434.73,10.061974389061506,wn(cm-1)
Fe,3,426.5353,0.0020,426.5359,0.0009,23438.12,12,,,114325.49,137763.58,3d5.(b 2G).4s,3G,5,3d5.(2H).4p,3H*,5,,,L1171,,23438.12,10.062119035696217,wn(cm-1)
Fe,1,426.52678,0.00015,426.52683,0.00003,23438.590,437,,,31686.351,55124.938,3d6.(5D).4s.4p.(3P*),z 3D*,2,3d7.(4F).4d,f 3F,3,,,L11631,,23438.59,10.062139088298032,wn(cm-1)
Fe,1,426.5236,0.0003,426.52359,0.00004,23438.766,170,,,31937.325,55376.090,3d6.(5D).4s.4p.(3P*),z 3D*,1,3d7.(4F).4d,e 3P,1,,,L11631,,23438.766,10.062146597253955,wn(cm-1)
Fe,1,426.42032,0.00005,426.42033,0.00003,23444.442,870,1.62e+06,C+,27166.820,50611.261,3d6.(5D).4s.4p.(3P*),z 5F*,4,3d6.(5D).4s (6D).4d,e 7P,3,,T5720,L11631,,23444.442,10.062388730856576,wn(cm-1)
Fe,3,426.3385,0.0012,426.3383,0.0011,23448.94,180,1.26e+08,C+,199328.09,222777.04,3d5.(4G).5p,5F*,1,3d5.(4G).5d,5F,1,,u44,L1171,,23448.94,10.062580570294124,wn(cm-1)
Fe,3,426.318,0.003,426.3185,0.0009,23450.07,280s,1.9e+07,C,199300.28,222750.32,3d5.(4G).5p,5F*,2,3d5.(4G).5d,5F,3,,u44,L1171,,23450.07,10.062628758944596,wn(cm-1)
Fe,3,426.1733,0.0020,426.1711,0.0009,23458.03,44,6.e+06,D,199300.28,222758.43,3d5.(4G).5p,5F*,2,3d5.(4G).5d,5G,2,,u44,L1171,,23458.03,10.062968145962037,wn(cm-1)
Fe,3,426.1398,0.0017,426.1411,0.0016,23459.87,740h,1.24e+08,B,184181.5,207641.3,3d5.(6S).4f,7F*,1,3d5.(6S).5g,7G,2,,u44,L1171,,23459.87,10.063046580845139,wn(cm-1)
Fe,1,426.07286,0.00015,426.07277,0.00004,23463.560,219,,,22946.816,46410.381,3d7.(4P).4s,b 3P,1,3d7.(4P).4p,w 5P*,1,,,L11631,,23463.56,10.063203858350539,wn(cm-1)
Fe,1,426.04741,0.00005,426.04736,0.00003,23464.962,224000,3.99e+07,B,19350.891,42815.855,3d6.(5D).4s.4p.(3P*),z 7D*,5,3d6.(5D).4s (6D).5s,e 7D,5,,T5720,L11631,,23464.962,10.063263608794008,wn(cm-1)
Fe,3,426.0307,0.0020,426.0313,0.0013,23465.88,180,,,199300.28,222766.13,3d5.(4G).5p,5F*,2,3d5.(4G).5d,5G,3,,,L1171,,23465.88,10.063302730188852,wn(cm-1)
Fe,1,426.01349,0.00005,426.01350,0.00003,23466.830,1410,2.20e+06,C+,24772.018,48238.847,3d7.(2P).4s,c 3P,1,3d6.(3G).4s.4p.(3P*),v 5F*,2,,T5720,L11631,,23466.83,10.063343213681074,wn(cm-1)
Fe,1,426.00803,0.00015,426.00813,0.00003,23467.131,200,,,27394.691,50861.816,3d6.(5D).4s.4p.(3P*),z 5F*,3,3d6.(5D).4s (6D).4d,f 7D,3,,,L11631,,23467.131,10.063356040214083,wn(cm-1)
Fe,1,425.99989,0.00005,425.99989,0.00003,23467.579,1200,1.57e+06,D,26874.550,50342.129,3d6.(5D).4s.4p.(3P*),z 5F*,5,3d6.(5D).4s (6D).4d,e 7F,6,,T5720,L11631,,23467.579,10.063375130563209,wn(cm-1)
Fe,2,425.9428,0.0008,425.943402,0.000018,23470.72,16,,,83726.416,107197.107,3d6.(5D).4d,6D,9/2,3d6.(5D).6p,6P*,7/2,,,L18349c139,,23470.72,10.063508965835114,wn(cm-1)
Fe,1,425.9336,0.0003,425.93364,0.00003,23471.234,151,4.19e+04,D+,24118.819,47590.048,3d6.4s2,b 3G,4,3d6.(3G).4s.4p.(3P*),w 5G*,4,,T6110,L11631,,23471.234,10.063530865221749,wn(cm-1)
Fe,3,425.917,0.003,425.9200,0.0013,23472.12,73hp,2.1e+07,C,199262.55,222734.53,3d5.(4G).5p,5F*,3,3d5.(4G).5d,5F,4,,u44,L1171,,23472.12,10.063568612844131,wn(cm-1)
Fe,1,425.89514,0.00005,425.89513,0.00003,23473.351,980,2.34e+05,C+,24338.767,47812.118,3d6.4s2,b 3G,3,3d6.(3F2).4s.4p.(3P*),x 3G*,4,,T5720,L11631,,23473.351,10.063621056667746,wn(cm-1)
Fe,3,425.8818,0.0012,425.8826,0.0007,23474.08,290,1.08e+08,B,199300.28,222774.32,3d5.(4G).5p,5F*,2,3d5.(4G).5d,5F,2,,u44,L1171,,23474.08,10.063652112680163,wn(cm-1)
Fe,1,425.86109,0.00015,425.86133,0.00003,23475.228,331,8.0e+05,D,22838.323,46313.537,3d7.(4P).4s,b 3P,2,3d7.(4P).4p,w 5P*,2,,T2578n,L11631,,23475.228,10.063701016489363,wn(cm-1)
Fe,3,425.833,0.003,425.8333,0.0013,23476.80,120hbl(Fe II),5.0e+07,C,199300.28,222777.04,3d5.(4G).5p,5F*,2,3d5.(4G).5d,5F,1,,u44,L1171,,23476.8,10.063767978453203,wn(cm-1)
Fe,1,425.83156,0.00005,425.83157,0.00003,23476.856,3240,2.54e+03,A,704.007,24180.862,3d6.4s2,a 5D,2,3d6.(5D).4s.4p.(3P*),z 7P*,3,,T3547,L11631,,23476.856,10.063770363783963,wn(cm-1)
Fe,2,425.8155,0.0015,425.814799,0.000016,23477.74,80,3.e+04,E,21812.0454,45289.8248,3d6.(3P2).4s,b 4P,3/2,3d6.(5D).4p,z 4F*,3/2,,T6892c83,L7357,,23477.74,10.063808017180028,wn(cm-1)
Fe,2,425.7921,0.0002,425.792154,0.000022,23479.031,19,,,89128.569,112607.597,3d5.(4P).4s.4p.(3P*),6P*,7/2,3d6.(5D).7s,6D,7/2,,,L18349c139,,23479.031,10.06386300392519,wn(cm-1)
Fe,2,425.7618,0.0004,425.761671,0.000024,23480.70,13,,,90386.533,113867.242,3d6.(5D).5p,6F*,9/2,3d6.(5D).6d,6G,11/2,,,L18349c139,,23480.7,10.063934086104119,wn(cm-1)
Fe,1,425.6807,0.0004,425.68043,0.00004,23485.177,71,,,34328.752,57813.942,3d7.(4F).4p,y 5F*,3,3d6.(5D).4s (4D).4d,i 5D,3,,,L11631,,23485.177,10.064124735158265,wn(cm-1)
Fe,3,425.6334,0.0012,425.6337,0.0007,23487.79,190,1.15e+08,B,199262.55,222750.32,3d5.(4G).5p,5F*,3,3d5.(4G).5d,5F,3,,u44,L1171,,23487.79,10.06423599063858,wn(cm-1)
Fe,1,425.6309,0.0004,425.63112,0.00003,23487.921,204,,,19621.006,43108.917,3d6.4s2,a 3H,5,3d6.(3H).4s.4p.(3P*),z 5H*,4,,,L11631,,23487.921,10.064241567988967,wn(cm-1)
Fe,2,425.6267,0.0003,425.626878,0.000020,23488.154,19,,,89119.452,112607.597,3d6.(5D).5p,6D*,5/2,3d6.(5D).7s,6D,7/2,,,L18349c139,,23488.154,10.064251487932257,wn(cm-1)
Fe,1,425.6205,0.0003,425.62001,0.00003,23488.496,135,,,27559.583,51048.107,3d6.(5D).4s.4p.(3P*),z 5F*,2,3d6.(5D).4s (6D).4d,f 7D,1,,,L11631,,23488.496,10.06426604835749,wn(cm-1)
Fe,1,425.55001,0.00014,425.55004,0.00003,23492.388,890,7.13e+05,D+,24338.767,47831.153,3d6.4s2,b 3G,3,3d6.(3G).4s.4p.(3P*),w 5G*,2,,T5720,L11631,,23492.388,10.064431732766874,wn(cm-1)
Fe,1,425.49450,0.00014,425.49447,0.00004,23495.453,690,1.43e+05,C+,24338.767,47834.221,3d6.4s2,b 3G,3,3d6.(3F2).4s.4p.(3P*),x 3G*,3,,T5720,L11631,,23495.453,10.064562192049067,wn(cm-1)
Fe,1,425.3930,0.0003,425.39297,0.00004,23501.059,191,,,29356.744,52857.804,3d6.4s2,b 3D,2,3d7.(2D2).4p,t 3D*,1,,,L11631,,23501.059,10.064800762946694,wn(cm-1)
Fe,3,425.348,0.003,425.3474,0.0014,23503.56,290*,7.e+06,D+,199262.55,222766.13,3d5.(4G).5p,5F*,3,3d5.(4G).5d,5G,3,,u44,L1171,,23503.56,10.064907178020597,wn(cm-1)
Fe,2,425.2765,0.0003,425.275815,0.000020,23507.498,36,,,82853.704,106361.238,3d6.(5D).4d,e 6F,11/2,3d6.(5D).6p,6D*,9/2,,,L18349c139,,23507.498,10.065074713071999,wn(cm-1)
Fe,3,425.1982,0.0012,425.1992,0.0007,23511.82,120,4.3e+07,C,199262.55,222774.32,3d5.(4G).5p,5F*,3,3d5.(4G).5d,5F,2,,u44,L1171,,23511.82,10.065258552404256,wn(cm-1)
Fe,1,425.1641,0.0003,425.16442,0.00004,23513.709,50,,,19390.168,42903.861,3d6.4s2,a 3H,6,3d6.(3H).4s.4p.(3P*),z 5I*,6,,,L11631,,23513.709,10.065338891745085,wn(cm-1)
Fe,1,425.1497,0.0004,425.14979,0.00006,23514.505,89bl,,,29798.936,53313.438,3d6.4s2,b 1G2,4,3d6.(3G).4s.4p.(3P*),y 1H*,5,,,L11631,,23514.505,10.06537274376422,wn(cm-1)
Fe,3,425.1485,0.0012,425.1473,0.0009,23514.57,190,1.54e+08,B,200524.29,224038.93,3d5.(4G).5p,3G*,5,3d5.(4G).6s,3G,5,,u44,L1171,,23514.57,10.065375508011655,wn(cm-1)
Fe,2,425.1447,,425.14465,0.00003,23514.78,:,1.30e-02,C,2837.9807,26352.7671,3d7,a 4F,5/2,3d6.(3H).4s,b 2H,9/2,E2,"T9588,T10588c109",L22747,,23514.78,10.065384438604998,wn(cm-1)
Fe,1,425.08915,0.00014,425.08921,0.00003,23517.857,398,,,24772.018,48289.871,3d7.(2P).4s,c 3P,1,3d5.(6S).4s2.4p,v 5P*,1,,,L11631,,23517.857,10.065515283915857,wn(cm-1)
Fe,1,425.07866,0.00005,425.07864,0.00003,23518.437,214000,1.02e+07,B+,12560.934,36079.372,3d7.(4F).4s,a 3F,3,3d7.(4F).4p,z 3G*,3,,T5720,L11631,,23518.437,10.06553994572276,wn(cm-1)
Fe,2,425.0429,0.0003,425.042546,0.000020,23520.413,140,1.2e+06,D+,61974.931,85495.366,3d5.(6S).4s.4p.(3P*),y 6P*,3/2,3d6.(5D).4d,6S,5/2,,T6892c83,L18349c139,,23520.413,10.065623961382206,wn(cm-1)
Fe,3,425.020,0.003,425.0202,0.0013,23521.71,290bl(Fe I),1.44e+08,B,199212.86,222734.53,3d5.(4G).5p,5F*,4,3d5.(4G).5d,5F,4,,u44,L1171,,23521.71,10.065679103451382,wn(cm-1)
Fe,1,425.0191,0.0004,425.01880,0.00003,23521.733,219,,,19390.168,42911.917,3d6.4s2,a 3H,6,3d6.(3H).4s.4p.(3P*),y 5G*,5,,,L11631,,23521.733,10.065680081270969,wn(cm-1)
Fe,1,425.01192,0.00005,425.01188,0.00003,23522.130,71000,2.07e+07,B,19912.495,43434.627,3d6.(5D).4s.4p.(3P*),z 7D*,2,3d6.(5D).4s (6D).5s,e 7D,3,,T4187,L11631,,23522.13,10.065696959136632,wn(cm-1)
Fe,2,424.9993,0.0004,424.999215,0.000022,23522.83,15,,,84424.422,107947.255,3d6.(5D).4d,6P,3/2,3d6.(5D).6p,4P*,3/2,,,L18349c139,,23522.83,10.065726717903567,wn(cm-1)
Fe,3,424.9717,0.0012,424.9723,0.0009,23524.36,4500,1.0e+07,D+,200514.61,224038.93,3d5.(4G).5p,3G*,4,3d5.(4G).6s,3G,5,,u44,L1171,,23524.36,10.065791758982558,wn(cm-1)
Fe,1,424.9579,0.0003,424.95833,0.00003,23525.118,145,,,20641.110,44166.206,3d6.4s2,b 3F2,4,3d6.(3F2).4s.4p.(3P*),v 5D*,3,,,L11631,,23525.118,10.06582398038149,wn(cm-1)
Fe,2,424.9081,,424.90806,0.00003,23527.88,:,2.4e-03,E,7955.3186,31483.1979,3d6.(5D).4s,a 4D,7/2,3d6.(3D).4s,b 4D,7/2,M1+E2,T9588c100,L22760,,23527.88,10.065941379914806,wn(cm-1)
Fe,3,424.8777,0.0012,424.8773,0.0007,23529.56,840,5.7e+07,C+,168477.52,192007.10,3d5.(6S).5p,5P*,1,3d5.(6S).6s,5S,2,,u44,L1171,,23529.56,10.066012782014058,wn(cm-1)
Fe,1,424.84023,0.00014,424.84021,0.00003,23531.636,316,,,8154.714,31686.351,3d7.(4F).4s,a 5F,1,3d6.(5D).4s.4p.(3P*),z 3D*,2,,,L11631,,23531.636,10.066101007566225,wn(cm-1)
Fe,3,424.8339,0.0012,424.8340,0.0009,23531.99,1300,5.32e+07,B,199212.86,222744.84,3d5.(4G).5p,5F*,4,3d5.(4G).5d,5G,5,,u44,L1171,,23531.99,10.066116051031,wn(cm-1)
Fe,1,424.82238,0.00005,424.82237,0.00003,23532.625,2820,3.82e+06,C+,24772.018,48304.643,3d7.(2P).4s,c 3P,1,3d7.(4P).4p,x 3P*,2,,T5720,L11631,,23532.625,10.066143035210093,wn(cm-1)
Fe,3,424.7867,0.0012,424.7871,0.0011,23534.60,120,6.1e+06,D+,200524.29,224058.87,3d5.(4G).5p,3G*,5,3d5.(4G).6s,3G,4,,u44,L1171,,23534.6,10.06622695772735,wn(cm-1)
Fe,1,424.74253,0.00005,424.74250,0.00003,23537.049,15800,1.94e+07,B,27166.820,50703.870,3d6.(5D).4s.4p.(3P*),z 5F*,4,3d6.(5D).4s (6D).4d,e 5G,5,,T5720,L11631,,23537.049,10.0663310118684,wn(cm-1)
Fe,1,424.73058,0.00005,424.73054,0.00004,23537.711,1450,1.02e+05,C+,19788.251,43325.964,3d6.4s2,a 3H,4,3d6.(3H).4s.4p.(3P*),z 5H*,3,,T5720,L11631,,23537.711,10.066359137343708,wn(cm-1)
Fe,2,424.62345,0.00005,424.623411,0.000022,23543.649,100,,,88853.535,112397.186,3d6.(5D).5p,6D*,7/2,3d6.(5D).7s,6D,9/2,,,L18349c139,,23543.649,10.066611381545298,wn(cm-1)
Fe,3,424.614,0.003,424.6124,0.0014,23544.18,120bl(Fe I),1.45e+08,B,200514.61,224058.87,3d5.(4G).5p,3G*,4,3d5.(4G).6s,3G,4,,u44,L1171,,23544.18,10.066633935144022,wn(cm-1)
Fe,1,424.60847,0.00005,424.60841,0.00004,23544.480,1260,5.85e+06,C+,29371.812,52916.295,3d6.4s2,b 3D,3,3d7.(2D2).4p,v 3P*,2,,T5720,L11631,,23544.48,10.066646677065327,wn(cm-1)
Fe,1,424.60125,0.00014,424.60126,0.00004,23544.880,240,,,26406.465,49951.344,3d7.(2D2).4s,a 3D,1,3d7.(2P).4p,w 3P*,0,,,L11631,,23544.88,10.06666366604118,wn(cm-1)
Fe,3,424.5715,0.0020,424.5693,0.0013,23546.53,75,1.52e+08,B,200505.09,224051.74,3d5.(4G).5p,3G*,3,3d5.(4G).6s,3G,3,,u44,L1171,,23546.53,10.066733742515877,wn(cm-1)
Fe,1,424.53441,0.00005,424.53440,0.00003,23548.587,1170,1.01e+06,C+,26874.550,50423.137,3d6.(5D).4s.4p.(3P*),z 5F*,5,3d6.(5D).4s (6D).4d,f 5D,4,,T5720,L11631,,23548.587,10.066821097644493,wn(cm-1)
Fe,1,424.52569,0.00005,424.52573,0.00003,23549.071,5600,9.0e+06,D+,23051.750,46600.818,3d7.(4P).4s,b 3P,0,3d6.(3P2).4s.4p.(3P*),z 3S*,1,,T2491n,L11631,,23549.071,10.066841650683457,wn(cm-1)
Fe,2,,,424.481746,0.000024,23551.5082,,2.46e-01,C+,2430.1369,25981.6451,3d7,a 4F,7/2,3d6.(3G).4s,a 4G,7/2,E2,T9588c100,,,23551.5082,10.066945139856777,wn(cm-1)
Fe,2,424.4537,0.0003,424.453454,0.000022,23553.063,20,,,90780.623,114333.701,3d6.(5D).5p,4F*,7/2,3d6.(5D).6d,114333,7/2,,,L18349c139,,23553.063,10.067011154681282,wn(cm-1)
Fe,3,424.4506,0.0017,424.4513,0.0011,23553.24,120h,3.7e+06,D,199212.86,222766.06,3d5.(4G).5p,5F*,4,3d5.(4G).5d,5G,4,,u44,L1171,,23553.24,10.067018669599191,wn(cm-1)
Fe,2,,,424.43553,0.00007,23554.073,,3.2e-02,E,13673.2045,37227.277,3d7,a 4P,3/2,3d6.(1S2).4s,a 2S,1/2,M1,T8961,,,23554.073,10.067054035657963,wn(cm-1)
Fe,2,424.3974,,424.397388,0.000024,23556.19,:,1.03e+00,C+,1872.5998,25428.7893,3d7,a 4F,9/2,3d6.(3G).4s,a 4G,11/2,E2,T8677c106,"L22746,L22747,L22760",,23556.19,10.067143909917482,wn(cm-1)
Fe,1,424.38159,0.00014,424.38152,0.00003,23557.067,389,2.5e+06,D,31322.613,54879.683,3d6.(5D).4s.4p.(3P*),z 3D*,3,3d7.(4F).4d,e 3P,2,,T2578n,L11631,,23557.067,10.067181139353778,wn(cm-1)
Fe,3,424.3754,0.0012,,,23557.41,1400,,,,,,,,,,,,,L1171,,23557.41,10.067195699634263,wn(cm-1)
Fe,1,424.3541,0.0003,424.35434,0.00003,23558.594,224,,,29798.936,53357.515,3d6.4s2,b 1G2,4,3d6.(3G).4s.4p.(3P*),3F*,3,,,L11631,,23558.594,10.067245958565401,wn(cm-1)
Fe,3,424.3406,0.0012,424.3414,0.0007,23559.34,1300,1.16e+08,B,199139.93,222699.23,3d5.(4G).5p,5F*,5,3d5.(4G).5d,5F,5,,u44,L1171,,23559.34,10.067277623790792,wn(cm-1)
Fe,1,424.33682,0.00014,424.33683,0.00004,23559.552,600,,,29356.744,52916.295,3d6.4s2,b 3D,2,3d7.(2D2).4p,v 3P*,2,,,L11631,,23559.552,10.067286622304595,wn(cm-1)
Fe,1,424.27291,0.00005,424.27294,0.00003,23563.101,1200,1.32e+06,C+,26623.735,50186.834,3d7.(2D2).4s,a 3D,2,3d7.(2P).4p,w 3P*,2,,T5720,L11631,,23563.101,10.067437250496377,wn(cm-1)
Fe,1,424.25957,0.00014,424.25952,0.00003,23563.842,540,1.19e+05,C+,21999.130,45562.974,3d7.(2G).4s,a 3G,4,3d6.(3H).4s.4p.(3P*),y 3G*,3,,T5720,L11631,,23563.842,10.06746869747566,wn(cm-1)
Fe,1,424.1114,0.0003,424.11168,0.00004,23572.074,195,4.3e+05,D,22838.323,46410.381,3d7.(4P).4s,b 3P,2,3d7.(4P).4p,w 5P*,1,,T2578n,L11631,,23572.074,10.067817985270711,wn(cm-1)
