element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Co,2,440.979,0.010,440.98415,0.00006,22670.4,,5.47e-01,,1597.197,24267.382,3d8,a 3F,2,3d7.(4P).4s,b 3P,1,E2,T6904,L13469,,22670.4,10.028815387809962,wn(cm-1)
Co,2,439.7874,0.0025,439.7871,0.0019,22731.88,42bl,,,97496.428,120228.32?,3d7.(4F).5p,3D*,3,3d7.(4F).7s,5F,3,,,L4687c119,,22731.88,10.03152362350109,wn(cm-1)
Co,2,439.6950,0.0025,439.6994,0.0006,22736.65,27d,1.1e+05,E,40879.567,63615.990,3d7.(2F).4s,c 3F,3,3d7.(4P).4p,y 3D*,2,,T6999,L4687c119,,22736.65,10.03173343895004,wn(cm-1)
Co,2,438.4252,0.0025,438.42613,0.00006,22802.50,26,,,28111.872,50914.325,3d7.(2D2).4s,a 3D,2,3d7.(4F).4p,z 3F*,2,,,L4687c119,,22802.5,10.034625458054313,wn(cm-1)
Co,2,436.5750,0.0025,436.5733,0.0013,22899.14,28,,,97967.697,120866.92,3d7.(4F).5p,3F*,3,3d7.(4F).7s,3F,3,,,L4687c119,,22899.14,10.038854634251987,wn(cm-1)
Co,2,435.3731,0.0003,435.37253,0.00006,22962.354,58,,,24886.400,47848.781,3d7.(2P).4s,c 3P,2,3d7.(4F).4p,z 5D*,1,,,L9429c118,,22962.354,10.041611371310463,wn(cm-1)
Co,2,435.3304,0.0025,435.32885,0.00006,22964.60,13,,,24074.420,47039.105,3d7.(4P).4s,b 3P,2,3d7.(4F).4p,z 5D*,3,,,L4687c119,,22964.6,10.041709178798492,wn(cm-1)
Co,2,432.320,0.010,432.32776,0.00007,23124.5,,5.12e-01,,950.324,24074.420,3d8,a 3F,3,3d7.(4P).4s,b 3P,2,E2,T6904,L13469,,23124.5,10.048647940525253,wn(cm-1)
Co,2,431.6252,0.0025,431.6228,0.0013,23161.74,140,,,97705.056,120866.92,3d7.(4F).5p,3G*,4,3d7.(4F).7s,3F,3,,,L4687c119,,23161.74,10.050257058398529,wn(cm-1)
Co,2,429.8180,0.0025,429.8180,0.0017,23259.12,280,,,96942.130,120201.25,3d7.(4F).5p,5G*,5,3d7.(4F).7s,3F,4,,,L4687c119,,23259.12,10.054452592166937,wn(cm-1)
Co,2,428.8253,0.0025,428.8256,0.0018,23312.96,280,,,95998.735,119311.68,3d7.(4F).5p,5G*,6,3d7.(4F).7s,5F,5,,,L4687c119,,23312.96,10.056764708094985,wn(cm-1)
Co,2,428.5280,0.0025,428.52702,0.00006,23329.14,13,,,27585.138,50914.325,3d7.(2P).4s,a 1P,1,3d7.(4F).4p,z 3F*,2,,,L4687c119,,23329.14,10.057458501927124,wn(cm-1)
Co,2,428.4150,0.0009,428.41414,0.00011,23335.28,130*,,,68311.113,91646.447,3d7.(2H).4p,z 3I*,6,3d7.(4F).4d,e 5H,5,,,L9429c118,,23335.28,10.057721657454845,wn(cm-1)
Co,2,428.3762,0.0025,428.3771,0.0017,23337.40,10,,,96890.966,120228.32?,3d7.(4F).5p,5F*,2,3d7.(4F).7s,5F,3,,,L4687c119,,23337.4,10.057812502891682,wn(cm-1)
Co,2,428.2173,0.0004,428.21720,0.00006,23346.060,64bl(Co II),,,69059.933,92405.999,3d7.(2D2).4p,w 3D*,3,3d7.(4F).4d,e 5H,3,,,L9429c118,,23346.06,10.058183512242717,wn(cm-1)
Co,2,428.2158,0.0004,428.21617,0.00007,23346.142,79bl(Co II),1.3e+06,D,61240.746,84586.868,3d7.(4P).4p,y 5D*,3,3d7.(4F).5s,e 5F,4,,T6999,L9429c118,,23346.142,10.058187024606516,wn(cm-1)
Co,2,428.0714,0.00025,428.07062,0.00020,23354.017,57,9.e+04,E,41047.299,64401.359,3d7.(2F).4s,c 3F,4,3d7.(2G).4p,z 1G*,4,,T6999,L9429c118,,23354.017,10.05852428256209,wn(cm-1)
Co,2,427.2223,0.0025,427.22296,0.00005,23400.40,100,6.e+04,E,28111.872,51512.268,3d7.(2D2).4s,a 3D,2,3d7.(4F).4p,z 3D*,3,,T6999,L4687c119,,23400.4,10.060508395216786,wn(cm-1)
Co,2,426.9421,0.0025,426.94087,0.00005,23415.80,65,2.4e+05,E,29268.777,52684.634,3d7.(2D2).4s,a 3D,1,3d7.(4F).4p,z 3D*,1,,T6999,L4687c119,,23415.8,10.061166287166813,wn(cm-1)
Co,2,425.3741,0.0025,425.37520,0.00005,23502.10,64,,,24886.400,48388.442,3d7.(2P).4s,c 3P,2,3d7.(4F).4p,z 5G*,2,,,L4687c119,,23502.1,10.06484505784186,wn(cm-1)
Co,2,425.0387,0.0025,425.0376,0.0011,23520.65,140,,,95976.579,119497.29,3d7.(4F).5p,5F*,4,3d7.(4F).7s,5F,4,,,L4687c119,,23520.65,10.065634037685117,wn(cm-1)
Co,2,424.4252,0.0025,424.42821,0.00020,23554.64,"390d,s",4.0e+05,D,41047.299,64601.778,3d7.(2F).4s,c 3F,4,3d7.(2G).4p,y 3G*,5,,T6999,L4687c119,,23554.64,10.067078107638025,wn(cm-1)
Co,2,419.8060,0.0025,419.8041,0.0011,23813.82,14d,,,95683.364,119497.29,3d7.(4F).5p,5D*,3,3d7.(4F).7s,5F,4,,,L4687c119,,23813.82,10.078021363403566,wn(cm-1)
Co,2,418.2670,0.0025,418.2664,0.0012,23901.44,41,,,96942.130,120843.60,3d7.(4F).5p,5G*,5,3d7.(4F).6d,5H,6,,,L4687c119,,23901.44,10.081693987150606,wn(cm-1)
Co,2,418.1644,0.0025,418.16397,0.00007,23907.30,66,1.3e+06,D,61260.319,85167.645,3d7.(4P).4p,y 5D*,2,3d7.(4F).5s,e 5F,3,,T6999,L4687c119,,23907.3,10.08193913061305,wn(cm-1)
Co,2,418.1120,0.0025,418.11401,0.00019,23910.30,13,7.e+04,E,41047.299,64957.482,3d7.(2F).4s,c 3F,4,3d7.(2G).4p,z 1H*,5,,T6999,L4687c119,,23910.3,10.0820646074251,wn(cm-1)
Co,2,417.8230,0.0025,417.82190,0.00005,23926.84,9,6.e+05,D,61240.746,85167.645,3d7.(4P).4p,y 5D*,3,3d7.(4F).5s,e 5F,3,,T6999,L4687c119,,23926.84,10.082756120365008,wn(cm-1)
Co,2,417.1990,0.0025,417.19778,0.00007,23962.62,9,,,22009.344,45972.036,3d7.(2G).4s,a 3G,4,3d7.(4F).4p,z 5F*,3,,,L4687c119,,23962.62,10.084250395166087,wn(cm-1)
