"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Fe","2","229.91338","0.00011","229.913381","0.000010","43481.25","500","1.2e+07","D+","61512.630","104993.879","3d6.(3H).4p","z 4I*","9/2","3d6.(3F2).4d","4D","7/2","","T6892c83","L18349c139","",43481.25,10.680085089672,"wn(cm-1)"
"Fe","2","229.89347","0.00010","229.893495","0.000011","43485.014","600","2.0e+06","D","61726.069","105211.079","3d6.(3P2).4p","y 4D*","7/2","3d6.(5D).5d","4G","9/2","","T6892c83","L18349c139","",43485.014,10.6801716519739,"wn(cm-1)"
"Fe","2","229.86166","0.00015","229.861685","0.000010","43491.03","2000","2.0e+06","D","23031.2829","66522.310","3d6.(3F2).4s","b 4F","3/2","3d6.(3G).4p","x 4F*","5/2","","T6892c83","L18349c139","",43491.03,10.6803099889167,"wn(cm-1)"
"Fe","2","229.844668","0.000015","229.844678","0.000010","43494.247","5000","2.9e+07","D+","63272.981","106767.226","3d6.(3F2).4p","x 4D*","5/2","3d6.(3F2).4d","4F","7/2","","T6892c83","L18349c139","",43494.247,10.680383955457,"wn(cm-1)"
"Fe","2","229.83852","0.00006","229.838521","0.000011","43495.410","1100","1.8e+06","D","61332.753","104828.163","3d6.(3P2).4p","y 4P*","3/2","3d6.(5D).5d","6D","5/2","","T6892c83","L18349c139","",43495.41,10.6804106942681,"wn(cm-1)"
"Fe","2","229.82219","0.00003","229.822219","0.000016","43498.501","13000","3.4e+07","D+","21307.999","64806.494","3d7","a 2D2","3/2","3d6.(3P2).4p","z 2P*","1/2","","T6892c83","L18349c139","",43498.501,10.6804817567129,"wn(cm-1)"
"Fe","2","229.8004","0.0005","229.799468","0.000021","43502.62","140d?","","","72043.060","115545.861","3d6.(3D).4p","w 4P*","3/2","3d5.4s.(5S).5s","4S","3/2","","","L18349c143","",43502.62,10.6805764451481,"wn(cm-1)"
"Fe","2","229.78024","0.00002","229.780177","0.000010","43506.441","2000","1.1e+07","D+","63559.498","107065.951","3d6.(3F2).4p","x 4D*","1/2","3d6.(5D).5d","4P","3/2","","T6892c83","L18349c139","",43506.441,10.6806642750812,"wn(cm-1)"
"Fe","2","229.689095","0.000014","229.689125","0.000010","43523.704","6000","5.2e+07","D+","63272.981","106796.679","3d6.(3F2).4p","x 4D*","5/2","3d6.(5D).5d","4P","5/2","","T6892c83","L18349c139","",43523.704,10.6810609882023,"wn(cm-1)"
"Fe","2","229.6879","0.0002","229.687861","0.000008","43523.93","2200","1.82e+06","C+","20516.9534","64040.891","3d7","a 2D2","5/2","3d6.(3F2).4p","y 4G*","7/2","","T7461","L18196","",43523.93,10.6810661807615,"wn(cm-1)"
"Fe","2","229.68745","0.00014","229.687188","0.000011","43524.02","600","","","60887.606","104411.671","3d6.(3H).4p","z 4H*","11/2","3d6.(5D).5d","6D","9/2","","","L18349c139","",43524.02,10.6810682485874,"wn(cm-1)"
"Fe","2","229.67658","0.00011","229.676607","0.000016","43526.08","2800","2.9e+06","D","21307.999","64834.069","3d7","a 2D2","3/2","3d6.(3P2).4p","z 2P*","3/2","","T6892c83","L18349c139","",43526.08,10.6811155776542,"wn(cm-1)"
"Fe","2","229.66604","0.00007","229.666022","0.000010","43528.073","5000","4.6e+06","D+","21581.6151","65109.691","3d6.(3H).4s","a 4H","9/2","3d6.(3F2).4p","y 2G*","7/2","","T6892c83","L18349c139","",43528.073,10.6811613652458,"wn(cm-1)"
"Fe","2","229.6242","0.0002","229.624005","0.000013","43536.01","600","","","48039.109","91575.149","3d7","d 2D1","5/2","3d6.(5D).5p","w 6P*","5/2","","","L18349c139","",43536.01,10.681343690718,"wn(cm-1)"
"Fe","2","229.61562","0.00007","229.615571","0.000012","43537.631","1000","1.4e+07","D+","61035.285","104572.924","3d6.(3P2).4p","y 4P*","1/2","3d6.(3P2).4d","4F","3/2","","T6892c83","L18349c139","",43537.631,10.6813809235701,"wn(cm-1)"
"Fe","2","229.60966","0.00002","229.609648","0.000010","43538.760","15000","8.e+07","D+","44446.9051","87985.667","3d6.(5D).4p","z 4D*","7/2","3d6.(5D).4d","4P","5/2","","T6892c83","L18349c139","",43538.76,10.681406854824,"wn(cm-1)"
"Fe","2","229.5885","0.0002","229.588764","0.000010","43542.76","340","","","60445.279","103988.001","3d5.4s2","c 4D","5/2","3d6.(5D<1>).4f","2[3]*","5/2","","","L18349c139","",43542.76,10.6814987227657,"wn(cm-1)"
"Fe","2","229.5861","0.0005","229.584894","0.000012","43543.23","260","","","66522.310","110065.766","3d6.(3G).4p","x 4F*","5/2","3d6.(3G).4d","2D","5/2","","","L18349c142","",43543.23,10.6815095166948,"wn(cm-1)"
"Fe","2","229.53482","0.00011","229.534595","0.000011","43552.96","600","","","61512.630","105065.627","3d6.(3H).4p","z 4I*","9/2","3d6.(5D).5d","6G","7/2","","","L18349c139","",43552.96,10.681732947824,"wn(cm-1)"
"Fe","2","229.46099","0.00003","229.460976","0.000010","43566.967","12000","1.4e+07","D+","22810.3459","66377.315","3d6.(3F2).4s","b 4F","7/2","3d6.(3G).4p","x 4F*","7/2","","T6892c83","L18349c139","",43566.967,10.68205450457,"wn(cm-1)"
"Fe","2","229.45615","0.00012","229.456136","0.000011","43567.89","500","8.e+06","D+","61587.205","105155.093","3d6.(3H).4p","z 4I*","11/2","3d6.(3F2).4d","4G","9/2","","T6892c83","L18349c139","",43567.89,10.6820756901215,"wn(cm-1)"
"Fe","2","229.42555","0.00005","229.425517","0.000010","43573.696","1500bl(Fe II)*","1.7e+07","D+","60807.239","104380.941","3d6.(3H).4p","z 4G*","9/2","3d6.(5D).5d","6F","7/2","","T6892c83","L18349c148","",43573.696,10.6822089445245,"wn(cm-1)"
"Fe","2","229.38613","0.00009","229.385958","0.000016","43581.183","2900bl(Fe II)*","2.4e+06","D+","30388.5451","73969.761","3d6.(3G).4s","b 2G","9/2","3d6.(1I).4p","y 2I*","11/2","","T6892c83","L18349c148","",43581.183,10.6823807536098,"wn(cm-1)"
"Fe","2","229.37680","0.00004","229.376783","0.000010","43582.955","8000","1.0e+07","D+","22939.3512","66522.310","3d6.(3F2).4s","b 4F","5/2","3d6.(3G).4p","x 4F*","5/2","","T6892c83","L18349c139","",43582.955,10.682421412533,"wn(cm-1)"
"Fe","2","229.31977","0.00007","229.319793","0.000010","43593.793","900","3.3e+06","D","63272.981","106866.770","3d6.(3F2).4p","x 4D*","5/2","3d6.(3F2).4d","4F","5/2","","T6892c83","L18349c139","",43593.793,10.6826700568173,"wn(cm-1)"
"Fe","2","229.282805","0.000011","229.282826","0.000010","43600.821","12000bl(Fe II)*","1.0e+08","D+","63465.134","107065.951","3d6.(3F2).4p","x 4D*","3/2","3d6.(5D).5d","4P","3/2","","T6892c83","L18349c148","",43600.821,10.6828312594351,"wn(cm-1)"
"Fe","2","229.27490","0.00009","229.275037","0.000012","43602.324","600","","","59663.440","103265.738","3d6.(3P2).4p","z 4S*","3/2","3d6.(5D).6s","4D","1/2","","","L18349c139","",43602.324,10.6828657306689,"wn(cm-1)"
"Fe","2","229.2682","0.0005","229.267723","0.000011","43603.59","220d?","","","60270.351","103874.040","3d5.4s2","c 4D","7/2","3d6.(5D<1>).4f","2[4]*","9/2","","","L18349c142","",43603.59,10.682894765397,"wn(cm-1)"
"Fe","2","229.26398","0.00010","229.263816","0.000010","43604.401","400","8.e+05","D","60807.239","104411.671","3d6.(3H).4p","z 4G*","9/2","3d6.(5D).5d","6D","9/2","","T6892c83","L18349c139","",43604.401,10.68291336461,"wn(cm-1)"
"Fe","2","229.25982","0.00011","229.259988","0.000010","43605.19","500","2.2e+06","D+","62158.126","105763.286","3d6.(3F2).4p","y 4F*","9/2","3d6.(3F2).4d","2H","11/2","","T6892c83","L18349c139","",43605.19,10.6829314589501,"wn(cm-1)"
"Fe","2","229.24210","0.00011","229.242128","0.000011","43608.56","1700","8.4e+05","C+","20340.2461","63948.803","3d7","a 2H","11/2","3d6.(3F2).4p","y 4G*","9/2","","T7461","L18349c139","",43608.56,10.6830087403421,"wn(cm-1)"
"Fe","2","229.23990","0.00013","229.239704","0.000013","43608.98","260","","","67000.530","110609.548","3d6.(3F2).4p","y 2D*","5/2","3d6.(3G).4d","4F","3/2","","","L18349c139","",43608.98,10.6830183714323,"wn(cm-1)"
"Fe","2","229.22797","0.00015","229.227708","0.000012","43611.25","260","3.1e+06","D","67000.530","110611.830","3d6.(3F2).4p","y 2D*","5/2","3d6.(3G).4d","2F","5/2","","T6892c83","L18349c139","",43611.25,10.6830704235767,"wn(cm-1)"
"Fe","2","229.22174","0.00013","229.221689","0.000011","43612.44","500","1.0e+07","D+","60956.781","104569.226","3d6.(3H).4p","z 4G*","7/2","3d6.(3P2).4d","4F","5/2","","T6892c83","L18349c139","",43612.44,10.6830977097417,"wn(cm-1)"
"Fe","2","229.199876","0.000011","229.199877","0.000010","43616.595","10000","1.7e+08","D+","63559.498","107176.093","3d6.(3F2).4p","x 4D*","1/2","3d6.(5D).5d","4P","1/2","","T6892c83","L18349c139","",43616.595,10.683192976186,"wn(cm-1)"
"Fe","2","229.1922","0.0005","229.191837","0.000016","43618.05","400","4.6e+06","D+","50212.836","93830.961","3d6.(3P1).4s","c 4P","5/2","3d5.(4D).4s.4p.(3P*)","6D*","5/2","","T6892c83","L18349c142","",43618.05,10.6832263344923,"wn(cm-1)"
"Fe","2","229.06401","0.00014","229.064012","0.000011","43642.46","500","6.5e+06","D+","61512.630","105155.093","3d6.(3H).4p","z 4I*","9/2","3d6.(3F2).4d","4G","9/2","","T6892c83","L18349c139","",43642.46,10.6837858086607,"wn(cm-1)"
"Fe","2","229.05075","0.00004","229.050733","0.000011","43644.990","1100","","","66522.310","110167.303","3d6.(3G).4p","x 4F*","5/2","3d6.(3G).4d","4F","7/2","","","L18349c139","",43644.99,10.6838437780481,"wn(cm-1)"
"Fe","2","229.03172","0.00008","229.031740","0.000010","43648.615","800","","","62945.045","106593.657","3d6.(3F2).4p","x 4D*","7/2","3d5.4s.(7S).5s","6S","5/2","","","L18349c139","",43648.615,10.6839268310965,"wn(cm-1)"
"Fe","2","228.9255","0.0005","228.925661","0.000012","43668.87","800","","","25981.6451","69650.481","3d6.(3G).4s","a 4G","7/2","3d6.(3G).4p","y 2F*","5/2","","","L18349c142","",43668.87,10.6843907702575,"wn(cm-1)"
"Fe","2","228.9187","0.0005","228.918132","0.000013","43670.16","200","","","62962.215","106632.487","3d6.(3P2).4p","y 4D*","3/2","3d5.4s.(7S).4d","6D","3/2","","","L18349c142","",43670.16,10.6844203103153,"wn(cm-1)"
"Fe","2","228.91681","0.00012","228.916790","0.000010","43670.52","280","3.1e+06","D+","66012.775","109683.303","3d6.(3G).4p","x 4F*","9/2","3d6.(3G).4d","2H","11/2","","T6892c83","L18349c139","",43670.52,10.6844285538967,"wn(cm-1)"
"Fe","2","228.91273","0.00010","228.912555","0.000010","43671.302","310","","","61156.827","104828.163","3d6.(3H).4p","z 4H*","7/2","3d6.(5D).5d","6D","5/2","","","L18349c139","",43671.302,10.6844464605531,"wn(cm-1)"
"Fe","2","228.89679","0.00003","228.896667","0.000010","43674.343","2300bl(Fe I)","1.9e+07","D+","60807.239","104481.606","3d6.(3H).4p","z 4G*","9/2","3d6.(3H).4d","2F","7/2","","T6892c83","L18349c148","",43674.343,10.6845160919584,"wn(cm-1)"
"Fe","2","228.866255","0.000015","228.866265","0.000010","43680.170","5000","1.56e+08","B+","62083.118","105763.286","3d6.(3H).4p","z 2G*","9/2","3d6.(3F2).4d","2H","11/2","","T6892c83","L18349c139","",43680.17,10.6846495023526,"wn(cm-1)"
"Fe","2","228.835674","0.000013","228.835688","0.000011","43686.007","5000","8.2e+07","C+","65363.607","109049.611","3d6.(3H).4p","z 2H*","11/2","3d6.(3G).4d","2I","13/2","","T6892c83","L18349c139","",43686.007,10.6847831238572,"wn(cm-1)"
"Fe","2","228.8238","0.0005","228.822870","0.000011","43688.27","160bl(Fe II)*","6.6e+06","D+","66377.315","110065.766","3d6.(3G).4p","x 4F*","7/2","3d6.(3G).4d","2D","5/2","","T6892c83","L18349c142","",43688.27,10.6848349239997,"wn(cm-1)"
"Fe","2","228.81514","0.00019","228.815139","0.000011","43689.93","320","6.9e+06","D+","60625.446","104315.373","3d6.(3H).4p","z 4G*","11/2","3d6.(3H).4d","2K","13/2","","T6892c83","L18349c139","",43689.93,10.6848729197469,"wn(cm-1)"
"Fe","2","228.8019","0.0002","228.802192","0.000010","43692.45","400","3.1e+06","D+","62083.118","105775.517","3d6.(3H).4p","z 2G*","9/2","3d6.(3F2).4d","2F","7/2","","T6892c83","L18349c139","",43692.45,10.6849305972787,"wn(cm-1)"
"Fe","2","228.79468","0.00006","228.794719","0.000016","43693.833","360","","","65696.053","109389.879","3d6.(3G).4p","x 4G*","9/2","3d6.(3G).4d","2I","11/2","","","L18349c139","",43693.833,10.6849622498437,"wn(cm-1)"
"Fe","2","228.78209","0.00007","228.782093","0.000011","43696.238","900","4.4e+07","D+","62322.445","106018.682","3d6.(3H).4p","z 2G*","7/2","3d6.(3H).4d","2H","9/2","","T6892c83","L18349c139","",43696.238,10.6850172904215,"wn(cm-1)"
"Fe","2","228.7747","0.0005","228.774988","0.000016","43697.64","400d?","","","50142.811","93840.405","3d6.(3F1).4s","c 4F","5/2","3d5.(4D).4s.4p.(3P*)","6D*","3/2","","","L18349c142","",43697.64,10.6850493750487,"wn(cm-1)"
"Fe","2","228.77042","0.00008","228.770511","0.000010","43698.466","400","8.e+05","D","61512.630","105211.079","3d6.(3H).4p","z 4I*","9/2","3d6.(5D).5d","4G","9/2","","T6892c83","L18349c139","",43698.466,10.6850682774927,"wn(cm-1)"
"Fe","2","228.75623","0.00006","228.756229","0.000016","43701.176","1100","6.8e+07","D+","61035.285","104736.462","3d6.(3P2).4p","y 4P*","1/2","3d6.(3P2).4d","2P","1/2","","T6892c83","L18349c139","",43701.176,10.6851302914767,"wn(cm-1)"
"Fe","2","228.73309","0.00006","228.733046","0.000010","43705.597","900","3.4e+06","D+","60402.333","104107.939","3d6.(3P2).4p","y 4P*","5/2","3d6.(3P2).4d","4F","7/2","","T6892c83","L18349c139","",43705.597,10.6852314506856,"wn(cm-1)"
"Fe","2","228.71032","0.00009","228.710108","0.000010","43709.948","600","2.8e+06","D","62065.528","105775.517","3d6.(3F2).4p","y 4F*","7/2","3d6.(3F2).4d","2F","7/2","","T6892c83","L18349c139","",43709.948,10.6853309981975,"wn(cm-1)"
"Fe","2","228.705029","0.000011","228.705032","0.000010","43710.960","10000","1.7e+08","D+","63465.134","107176.093","3d6.(3F2).4p","x 4D*","3/2","3d6.(5D).5d","4P","1/2","","T6892c83","L18349c139","",43710.96,10.6853541505537,"wn(cm-1)"
"Fe","2","228.6996","0.0005","228.699773","0.000010","43711.99","1000","","","22810.3459","66522.310","3d6.(3F2).4s","b 4F","7/2","3d6.(3G).4p","x 4F*","5/2","","","L18349c142","",43711.99,10.6853777141603,"wn(cm-1)"
"Fe","2","228.64798","0.00008","228.648015","0.000013","43721.864","800","1.9e+07","D+","61035.285","104757.143","3d6.(3P2).4p","y 4P*","1/2","3d6.(5D).5d","6D","1/2","","T6892c83","L18349c139","",43721.864,10.6856035763313,"wn(cm-1)"
"Fe","2","228.5897","0.0005","228.589836","0.000011","43733.02","1000","","","22939.3512","66672.336","3d6.(3F2).4s","b 4F","5/2","3d6.(3G).4p","y 4H*","7/2","","","L18349c142","",43733.02,10.6858587021642,"wn(cm-1)"
"Fe","2","228.58068","0.00015","228.580860","0.000011","43734.74","400","9.e+06","D+","60887.606","104622.308","3d6.(3H).4p","z 4H*","11/2","3d6.(3H).4d","2I","13/2","","T6892c83","L18349c139","",43734.74,10.6858980309409,"wn(cm-1)"
"Fe","2","228.5522","0.0005","228.552543","0.000010","43740.19","1500","","","22637.1950","66377.315","3d6.(3F2).4s","b 4F","9/2","3d6.(3G).4p","x 4F*","7/2","","","L18349c142","",43740.19,10.6860226380713,"wn(cm-1)"
"Fe","2","228.48770","0.00003","228.487684","0.000011","43752.532","2000","3.6e+07","D+","62293.177","106045.712","3d6.(3H).4p","z 2I*","13/2","3d6.(3H).4d","2H","11/2","","T6892c83","L18349c139","",43752.532,10.6863047643968,"wn(cm-1)"
"Fe","2","228.47097","0.00008","228.470988","0.000010","43755.736","400","","","60837.560","104593.292","3d6.(3H).4p","z 4H*","13/2","3d6.(5D).5d","6G","11/2","","","L18349c139","",43755.736,10.6863779917632,"wn(cm-1)"
"Fe","2","228.4693","0.0005","228.469751","0.000011","43756.06","190d?","","","66672.336","110428.305","3d6.(3G).4p","y 4H*","7/2","3d6.(3G).4d","4F","5/2","","","L18349c143","",43756.06,10.6863853964793,"wn(cm-1)"
"Fe","2","228.4579","0.0005","228.458490","0.000010","43758.24","350","","","42658.2444","86416.370","3d6.(5D).4p","z 6P*","7/2","3d6.(5D).4d","e 4F","7/2","","","L18349c142","",43758.24,10.6864352169086,"wn(cm-1)"
"Fe","2","228.44216","0.00008","228.442104","0.000010","43761.253","700","8.e+06","D+","61527.610","105288.874","3d6.(3H).4p","z 4I*","13/2","3d6.(3F2).4d","4H","13/2","","T6892c83","L18349c139","",43761.253,10.6865040701411,"wn(cm-1)"
"Fe","2","228.42271","0.00007","228.422789","0.000016","43764.978","3000","2.0e+06","D","18360.6399","62125.604","3d7","a 2P","3/2","3d6.(3P2).4p","z 2D*","3/2","","T6892c83","L18349c139","",43764.978,10.6865891874816,"wn(cm-1)"
"Fe","2","228.399607","0.000019","228.399634","0.000012","43769.406","18000","1.1e+07","D+","20516.9534","64286.354","3d7","a 2D2","5/2","3d6.(3F2).4p","z 2F*","7/2","","T6892c83","L18349c139","",43769.406,10.6866903591539,"wn(cm-1)"
"Fe","2","228.369937","0.000014","228.369972","0.000010","43775.092","6000","1.25e+08","C+","62322.445","106097.530","3d6.(3H).4p","z 2G*","7/2","3d6.(3F2).4d","2H","9/2","","T6892c83","L18349c139","",43775.092,10.686820258808,"wn(cm-1)"
"Fe","2","228.359235","0.000012","228.359241","0.000010","43777.143","8000","5.0e+07","D+","62945.045","106722.187","3d6.(3F2).4p","x 4D*","7/2","3d6.(3H).4d","4F","9/2","","T6892c83","L18349c139","",43777.143,10.6868671108387,"wn(cm-1)"
"Fe","2","228.3526","0.0004","228.352761","0.000011","43778.42","290","5.2e+06","D+","61512.630","105291.014","3d6.(3H).4p","z 4I*","9/2","3d6.(3F2).4d","4G","7/2","","T6892c83","L18349c139","",43778.42,10.686896280887,"wn(cm-1)"
"Fe","2","228.3504","0.0005","228.351133","0.000010","43778.83","1500","","","22810.3459","66589.042","3d6.(3F2).4s","b 4F","7/2","3d6.(3G).4p","y 4H*","9/2","","","L18349c142","",43778.83,10.686905646188,"wn(cm-1)"
"Fe","2","228.34840","0.00010","228.348389","0.000010","43779.220","1300","","","667.6829","44446.9051","3d6.(5D).4s","a 6D","5/2","3d6.(5D).4p","z 4D*","7/2","","","L18349c139","",43779.22,10.6869145545636,"wn(cm-1)"
"Fe","2","228.3347","0.0005","228.333942","0.000011","43781.84","1300?","","","21581.6151","65363.607","3d6.(3H).4s","a 4H","9/2","3d6.(3H).4p","z 2H*","11/2","","","L18349c143","",43781.84,10.6869743985171,"wn(cm-1)"
"Fe","2","228.31184","0.00006","228.311865","0.000011","43786.230","1100","6.4e+06","D+","60625.446","104411.671","3d6.(3H).4p","z 4G*","11/2","3d6.(5D).5d","6D","9/2","","T6892c83","L18349c139","",43786.23,10.687074663374,"wn(cm-1)"
"Fe","2","228.2969","0.0005","228.296947","0.000016","43789.09","600","","","31811.814","75600.900","3d7","b 2F","5/2","3d6.(3D).4p","w 2F*","7/2","","","L18349c142","",43789.09,10.6871399785793,"wn(cm-1)"
"Fe","2","228.292235","0.000011","228.292244","0.000011","43789.990","9000","","","66377.315","110167.303","3d6.(3G).4p","x 4F*","7/2","3d6.(3G).4d","4F","7/2","","","L18349c139","",43789.99,10.6871605314328,"wn(cm-1)"
"Fe","2","228.276684","0.000011","228.276698","0.000011","43792.973","22000","1.86e+08","C+","63272.981","107065.951","3d6.(3F2).4p","x 4D*","5/2","3d6.(5D).5d","4P","3/2","","T6892c83","L18349c139","",43792.973,10.6872286497037,"wn(cm-1)"
"Fe","2","228.26607","0.00008","228.266011","0.000011","43795.010","800","7.1e+06","D+","61332.753","105127.773","3d6.(3P2).4p","y 4P*","3/2","3d6.(5D).5d","4D","5/2","","T6892c83","L18349c139","",43795.01,10.6872751629337,"wn(cm-1)"
"Fe","2","228.244398","0.000011","228.244407","0.000010","43799.167","12000","","","66012.775","109811.940","3d6.(3G).4p","x 4F*","9/2","3d6.(3G).4d","4F","9/2","","","L18349c139","",43799.167,10.6873700779188,"wn(cm-1)"
"Fe","2","228.2334","0.0005","228.233593","0.000010","43801.27","500","","","25805.3270","69606.567","3d6.(3G).4s","a 4G","9/2","3d6.(3G).4p","y 2F*","7/2","","","L18349c142","",43801.27,10.687418091378,"wn(cm-1)"
"Fe","2","228.2223","0.0005","228.222254","0.000012","43803.40","260bl(Ar)","","","62829.071","106632.487","3d6.(3P2).4p","y 4D*","1/2","3d5.4s.(7S).4d","6D","3/2","","","L18349c142","",43803.4,10.6874667189226,"wn(cm-1)"
"Fe","2","228.21556","0.00018","228.215538","0.000013","43804.70","300","7.4e+06","D+","61035.285","104839.990","3d6.(3P2).4p","y 4P*","1/2","3d6.(3F2).4d","4P","3/2","","T6892c83","L18349c139","",43804.7,10.6874963965437,"wn(cm-1)"
"Fe","2","228.17923","0.00011","228.179249","0.000011","43811.67","700","1.1e+07","D+","61587.205","105398.876","3d6.(3H).4p","z 4I*","11/2","3d6.(3F2).4d","4H","11/2","","T6892c83","L18349c139","",43811.67,10.6876554992323,"wn(cm-1)"
"Fe","2","228.15857","0.00006","228.158546","0.000012","43815.642","600","","","66612.659","110428.305","3d6.(3G).4p","x 4F*","3/2","3d6.(3G).4d","4F","5/2","","","L18349c139","",43815.642,10.6877461558989,"wn(cm-1)"
"Fe","2","228.14749","0.00012","228.147481","0.000011","43817.77","500","8.e+06","D+","60989.444","104807.215","3d6.(3H).4p","z 4H*","9/2","3d6.(3H).4d","2G","9/2","","T6892c83","L18349c139","",43817.77,10.68779472185,"wn(cm-1)"
"Fe","2","228.12457","0.00013","228.124519","0.000010","43822.17","500","1.8e+06","D","62945.045","106767.226","3d6.(3F2).4p","x 4D*","7/2","3d6.(3F2).4d","4F","7/2","","T6892c83","L18349c139","",43822.17,10.6878951326901,"wn(cm-1)"
"Fe","2","228.1198","0.0005","228.118949","0.000013","43823.09","270","","","66078.272","109901.523","3d6.(3G).4p","x 4G*","5/2","3d6.(3G).4d","2G","7/2","","","L18349c142","",43823.09,10.6879161264096,"wn(cm-1)"
"Fe","2","228.1029","0.0005","228.102832","0.000011","43826.34","1400","","","22637.1950","66463.542","3d6.(3F2).4s","b 4F","9/2","3d6.(3G).4p","y 4H*","11/2","","","L18349c142","",43826.34,10.6879902854772,"wn(cm-1)"
"Fe","2","228.0822","0.0005","228.082955","0.000016","43830.31","90","","","78525.442","122355.608","3d6.(5D).5s","e 6D","5/2","3d6.(3P2<2>).4f","2[3]*","7/2","","","L18349c142","",43830.31,10.688080866169,"wn(cm-1)"
"Fe","2","228.065023","0.000016","228.065044","0.000016","43833.612","3200","9.9e+07","C+","65556.271","109389.879","3d6.(3H).4p","z 2H*","9/2","3d6.(3G).4d","2I","11/2","","T6892c83","L18349c148","",43833.612,10.6881561993261,"wn(cm-1)"
"Fe","2","228.06058","0.00005","228.060590","0.000010","43834.465","1100","5.3e+06","D+","62962.215","106796.679","3d6.(3P2).4p","y 4D*","3/2","3d6.(5D).5d","4P","5/2","","T6892c83","L18349c139","",43834.465,10.6881756590891,"wn(cm-1)"
"Fe","2","228.04722","0.00009","228.047125","0.000010","43837.034","600","1.3e+07","D+","61156.827","104993.879","3d6.(3H).4p","z 4H*","7/2","3d6.(3F2).4d","4D","7/2","","T6892c83","L18349c139","",43837.034,10.6882342642237,"wn(cm-1)"
"Fe","2","228.0374","0.0005","228.037879","0.000012","43838.92","1300","","","22409.8178","66248.647","3d6.(3P2).4s","b 4P","1/2","3d6.(3P2).4p","z 2S*","1/2","","","L18349c142","",43838.92,10.688277286282,"wn(cm-1)"
"Fe","2","228.0100","0.0005","228.009034","0.000011","43844.19","1500d?","7.e+05","D","21711.8963","65556.271","3d6.(3H).4s","a 4H","7/2","3d6.(3H).4p","z 2H*","9/2","","T6892c83","L18349c143","",43844.19,10.6883974918724,"wn(cm-1)"
"Fe","2","227.991462","0.000011","227.991467","0.000010","43847.754","19000","4.49e+06","B+","384.7872","44232.5398","3d6.(5D).4s","a 6D","7/2","3d6.(5D).4p","z 4F*","9/2","","T6610","L18349c139","",43847.754,10.6884787764201,"wn(cm-1)"
"Fe","2","227.971273","0.000011","227.971285","0.000011","43851.636","14000","1.48e+08","C+","62945.045","106796.679","3d6.(3F2).4p","x 4D*","7/2","3d6.(5D).5d","4P","5/2","","T6892c83","L18349c139","",43851.636,10.6885673061123,"wn(cm-1)"
"Fe","2","227.9172","0.0005","227.917455","0.000010","43862.03","1000","","","22810.3459","66672.336","3d6.(3F2).4s","b 4F","7/2","3d6.(3G).4p","y 4H*","7/2","","","L18349c142","",43862.03,10.6888043045306,"wn(cm-1)"
"Fe","2","227.9128","0.0005","227.912729","0.000012","43862.88","700","","","25787.5816","69650.481","3d6.(3P2).4s","b 2P","3/2","3d6.(3G).4p","y 2F*","5/2","","","L18349c142","",43862.88,10.6888236832908,"wn(cm-1)"
"Fe","2","227.8771","0.0005","227.876331","0.000011","43869.75","1100","8.e+05","D","50187.822","94057.727","3d6.(3F1).4s","c 4F","7/2","3d5.(4D).4s.4p.(3P*)","6D*","9/2","","T6892c83","L18349c142","",43869.75,10.6889802954889,"wn(cm-1)"
"Fe","2","227.86866","0.00012","227.868658","0.000011","43871.38","600","1.3e+06","D","60956.781","104828.163","3d6.(3H).4p","z 4G*","7/2","3d6.(5D).5d","6D","5/2","","T6892c83","L18349c139","",43871.38,10.6890174502418,"wn(cm-1)"
"Fe","2","227.8319","0.0005","227.832489","0.000016","43878.45","180","","","64834.069","108712.415","3d6.(3P2).4p","z 2P*","3/2","3d6.(3D).5s","4D","5/2","","","L18349c142","",43878.45,10.6891785901554,"wn(cm-1)"
"Fe","2","227.82875","0.00015","227.828688","0.000011","43879.07","300","1.1e+06","D","60989.444","104868.522","3d6.(3H).4p","z 4H*","9/2","3d6.(5D).5d","6G","9/2","","T6892c83","L18349c139","",43879.07,10.6891927199987,"wn(cm-1)"
"Fe","2","227.8030","0.0005","227.803781","0.000012","43884.03","800","","","18360.6399","62244.515","3d7","a 2P","3/2","3d6.(3F2).4p","y 4F*","3/2","","","L18349c142","",43884.03,10.6893057515576,"wn(cm-1)"
"Fe","2","227.80092","0.00009","227.800880","0.000010","43884.426","600","5.e+06","D","62962.215","106846.649","3d6.(3P2).4p","y 4D*","3/2","3d6.(5D).5d","4F","3/2","","T6892c83","L18349c139","",43884.426,10.6893147753007,"wn(cm-1)"
"Fe","2","227.7958","0.0005","227.795481","0.000012","43885.42","600","6.0e+06","D+","50187.822","94073.296","3d6.(3F1).4s","c 4F","7/2","3d5.(4G).4s.4p.(3P*)","w 4G*","7/2","","T6892c83","L18349c142","",43885.42,10.6893374254487,"wn(cm-1)"
