element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cr,1,"=""289.035""","=""0.002""","=""289.033761""","=""0.000014""","=""34587.7""","=""1""","=""""",,"=""7927.4410""","=""42515.3342""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d5.(4G).4p""","=""z 5G*""","=""2""",,"=""""","=""L808""",
Cr,1,"=""289.07359""","=""0.00006""","=""289.07361""","=""0.00004""","=""34583.128""","=""6""","=""""",,"=""24833.7957""","=""59416.921""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""3""",,"=""""","=""L14866""",
Cr,2,"=""289.102819""","=""0.000012""","=""289.102709""","=""0.000016""","=""34579.6317""","=""150""","=""""",,"=""36272.5173""","=""70852.1621""","=""3d5""","=""a 2G""","=""9/2""","=""3d4.(3G).4p""","=""y 2F*""","=""7/2""",,"=""""","=""L18847c153""",
Cr,2,"=""289.110056""","=""0.000018""","=""289.110039""","=""0.000014""","=""34578.766""","=""67""","=""""",,"=""39877.0347""","=""74455.8028""","=""3d5""","=""c 2F""","=""7/2""","=""3d4.(a 1G).4p""","=""x 2H*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""289.120106""","=""0.000010""","=""289.120083""","=""0.000014""","=""34577.5641""","=""140""","=""""",,"=""36101.5238""","=""70679.0907""","=""3d5""","=""a 2G""","=""7/2""","=""3d4.(3G).4p""","=""x 4G*""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""289.14103""","=""0.00002""","=""289.141039""","=""0.000015""","=""34575.062""","=""86""","=""""",,"=""24200.1980""","=""58775.259""","=""3d4.4s2""","=""a 3H""","=""6""","=""3d5.(2H).4p""","=""t 3H*""","=""6""",,"=""""","=""L14866""",
Cr,2,"=""289.186564""","=""0.000018""","=""289.18658""","=""0.00003""","=""34569.618""","=""80""","=""""",,"=""40415.080""","=""74984.6964""","=""3d4.(a 1S).4s""","=""a 2S""","=""1/2""","=""3d4.(3D).4p""","=""y 2P*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""289.27455""","=""0.00018""","=""289.274792""","=""0.000014""","=""34559.10""","=""48""","=""""",,"=""39877.0347""","=""74436.1098""","=""3d5""","=""c 2F""","=""7/2""","=""3d4.(a 1G).4p""","=""x 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,4,"=""""","=""""","=""289.293""","=""""","=""34556.9""","=""""","=""3.1e-02""",D,"=""0.0""","=""34556.9""","=""3d3""","=""4F""","=""3/2""","=""3d3""","=""2F""","=""5/2""",M1,"=""T233""","=""""",
Cr,4,"=""""","=""""","=""289.293""","=""""","=""34556.9""","=""""","=""1.1e-03""",E,"=""0.0""","=""34556.9""","=""3d3""","=""4F""","=""3/2""","=""3d3""","=""2F""","=""5/2""",E2,"=""T233n""","=""""",
Cr,2,"=""289.293854""","=""0.000016""","=""289.293864""","=""0.000011""","=""34556.7981""","=""100""","=""""",,"=""32836.6527""","=""67393.4495""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(a 3F).4p""","=""y 4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""289.32505""","=""0.00002""","=""289.325039""","=""0.000011""","=""34553.072""","=""630""","=""5.2e+07""",C,"=""8095.1842""","=""42648.2577""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""3""",,"=""T3196""","=""L14866""",
Cr,2,"=""289.34861""","=""0.00005""","=""289.348580""","=""0.000014""","=""34550.259""","=""280""","=""""",,"=""48491.0569""","=""83041.3193""","=""3d4.(5D).4p""","=""z 6P*""","=""5/2""","=""3d4.(5D).5s""","=""e 6D""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""289.41701""","=""0.00002""","=""289.416998""","=""0.000012""","=""34542.094""","=""260""","=""3.3e+07""",D,"=""7750.7465""","=""42292.8417""","=""3d4.4s2""","=""a 5D""","=""0""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""1""",,"=""T3196""","=""L14866""",
Cr,2,"=""289.425629""","=""0.000015""","=""289.42551""","=""0.00006""","=""34541.0651""","=""79""","=""""",,"=""40202.1063""","=""74743.186""","=""3d4.(1I).4s""","=""b 2I""","=""13/2""","=""3d4.(1I).4p""","=""2I*""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""289.43930""","=""0.00013""","=""289.439270""","=""0.000011""","=""34539.434""","=""18""","=""""",,"=""34630.9154""","=""69170.3527""","=""3d4.(3H).4s""","=""a 2H""","=""9/2""","=""3d4.(3G).4p""","=""y 4H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""289.44105""","=""0.00008""","=""289.441261""","=""0.000011""","=""34539.225""","=""23""","=""""",,"=""32854.2497""","=""67393.4495""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(a 3F).4p""","=""y 4F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""289.475847""","=""0.000013""","=""289.475838""","=""0.000017""","=""34535.0733""","=""58""","=""""",,"=""68992.3469""","=""103527.4212""","=""3d4.(3G).4p""","=""y 4H*""","=""9/2""","=""3d4.(3G).5s""","=""f 4G""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""289.479858""","=""0.000019""","=""289.479913""","=""0.000011""","=""34534.595""","=""62""","=""""",,"=""32844.7068""","=""67379.2950""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(a 3F).4p""","=""z 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""289.500346""","=""0.000019""","=""289.500347""","=""0.000011""","=""34532.151""","=""75""","=""""",,"=""32854.9399""","=""67387.0906""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(a 3F).4p""","=""z 2D*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""289.56554""","=""0.00019""","=""289.565720""","=""0.000011""","=""34524.38""","=""16""","=""""",,"=""32854.9399""","=""67379.2950""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(a 3F).4p""","=""z 2D*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""289.56914""","=""0.00008""","=""289.56911""","=""0.00008""","=""34523.947""","=""4""","=""""",,"=""24833.7957""","=""59357.746""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""2""",,"=""""","=""L14866""",
Cr,1,"=""289.6064""","=""0.0010""","=""289.60680""","=""0.00004""","=""34519.51""","=""6""","=""""",,"=""24897.4635""","=""59416.921""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""289.630679""","=""0.000012""","=""289.630661""","=""0.000011""","=""34516.6121""","=""120""","=""""",,"=""32836.6527""","=""67353.2671""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(3H).4p""","=""y 4G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""289.64526""","=""0.00002""","=""289.64511""","=""0.00006""","=""34514.874""","=""230*""","=""""",,"=""40228.2931""","=""74743.186""","=""3d4.(1I).4s""","=""b 2I""","=""11/2""","=""3d4.(1I).4p""","=""2I*""","=""13/2""",,"=""""","=""L18847c153""",
Cr,2,"=""289.64526""","=""0.00002""","=""289.645727""","=""0.000011""","=""34514.874""","=""230*""","=""""",,"=""32854.2497""","=""67369.0687""","=""3d5""","=""b 4F""","=""9/2""","=""3d4.(3H).4p""","=""y 4G*""","=""11/2""",,"=""""","=""L18847c153""",
Cr,1,"=""289.67512""","=""0.00006""","=""289.67518""","=""0.00003""","=""34511.317""","=""380""","=""3.0e+07""",C,"=""7927.4410""","=""42438.751""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""2""",,"=""T3196""","=""L14866""",
Cr,2,"=""289.690962""","=""0.000010""","=""289.690989""","=""0.000017""","=""34509.4299""","=""140""","=""""",,"=""65812.6491""","=""100322.0757""","=""3d4.(3H).4p""","=""z 4I*""","=""15/2""","=""3d4.(3H).5s""","=""e 4H""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""289.73660""","=""0.00003""","=""289.73664""","=""0.00003""","=""34503.995""","=""38""","=""""",,"=""74424.1497""","=""108928.139""","=""3d4.(1I).4p""","=""2K*""","=""13/2""","=""3d4.(1I).5s""","=""2I""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""289.75227""","=""0.00011""","=""289.75235""","=""0.00003""","=""34502.128""","=""10""","=""""",,"=""72648.5252""","=""107150.6437""","=""3d4.(3G).4p""","=""x 2G*""","=""7/2""","=""3d4.(a 3F).4d""","=""2H""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""289.769184""","=""0.000008""","=""289.769193""","=""0.000011""","=""34500.1146""","=""200""","=""""",,"=""35607.5091""","=""70107.6226""","=""3d4.(a 3F).4s""","=""b 2F""","=""7/2""","=""3d4.(a 3F).4p""","=""y 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""289.77608""","=""0.00002""","=""289.776026""","=""0.000011""","=""34499.294""","=""68""","=""""",,"=""32844.7068""","=""67344.0068""","=""3d5""","=""b 4F""","=""3/2""","=""3d4.(3H).4p""","=""y 4G*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""289.7941""","=""0.0002""","=""289.794300""","=""0.000011""","=""34497.15""","=""10""","=""""",,"=""32836.6527""","=""67333.7774""","=""3d5""","=""b 4F""","=""7/2""","=""3d4.(3H).4p""","=""y 4G*""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""289.824""","=""0.002""","=""289.82595""","=""0.00005""","=""34493.6""","=""4""","=""""",,"=""23498.8156""","=""57992.173""","=""3d5.(6S).4p""","=""z 7P*""","=""4""","=""""","=""e 3G""","=""4""",,"=""""","=""L808""",
Cr,2,"=""289.853232""","=""0.000007""","=""289.853245""","=""0.000010""","=""34490.1111""","=""570""","=""1.2e+08""",D,"=""31219.3322""","=""65709.4418""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(a 3F).4p""","=""z 4G*""","=""11/2""",,"=""T3683""","=""L18847""",
Cr,2,"=""289.914090""","=""0.000014""","=""289.914105""","=""0.000014""","=""34482.8714""","=""110""","=""""",,"=""36101.5238""","=""70584.3934""","=""3d5""","=""a 2G""","=""7/2""","=""3d4.(3G).4p""","=""y 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""289.91915""","=""0.00013""","=""289.919520""","=""0.000014""","=""34482.270""","=""130""","=""""",,"=""48398.8721""","=""82881.0977""","=""3d4.(5D).4p""","=""z 6P*""","=""3/2""","=""3d4.(5D).5s""","=""e 6D""","=""5/2""",,"=""""","=""L18847c153""",
Cr,1,"=""289.92087""","=""0.00002""","=""289.920894""","=""0.000012""","=""34482.065""","=""110""","=""1.5e+07""",D,"=""7810.7795""","=""42292.8417""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""1""",,"=""T3196""","=""L14866""",
Cr,2,"=""289.94590""","=""0.00002""","=""289.945880""","=""0.000013""","=""34479.089""","=""58""","=""""",,"=""40228.2931""","=""74707.3839""","=""3d4.(1I).4s""","=""b 2I""","=""11/2""","=""3d4.(a 1G).4p""","=""x 2H*""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""289.948013""","=""0.000015""","=""289.948010""","=""0.000011""","=""34478.8372""","=""92""","=""""",,"=""32854.9399""","=""67333.7774""","=""3d5""","=""b 4F""","=""5/2""","=""3d4.(3H).4p""","=""y 4G*""","=""7/2""",,"=""""","=""L18847""",
Cr,11,"=""""","=""""","=""289.96""","=""0.06""","=""34478""","=""""","=""1.4e+00""",D,"=""243916""","=""278394""","=""3s.3p3""","=""3D*""","=""3""","=""3s.3p3""","=""3P*""","=""1""",E2,"=""T4830c21""","=""""",
Cr,1,"=""289.968""","=""0.002""","=""289.96912""","=""0.00005""","=""34476.5""","=""10""","=""""",,"=""24940.594""","=""59416.921""","=""3d4.4s2""","=""a 3F""","=""2""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""290.025751""","=""0.000014""","=""290.02573""","=""0.00008""","=""34469.5960""","=""87""","=""""",,"=""82362.045""","=""116831.643""","=""3d3.(4F).4s.4p.(3P*)""","=""y 6F*""","=""9/2""","=""3d4.(5D).6d""","=""6D""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""290.02578""","=""0.00002""","=""290.025767""","=""0.000009""","=""34469.593""","=""27""","=""""",,"=""8095.1842""","=""42564.7783""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d5.(4G).4p""","=""z 5G*""","=""4""",,"=""""","=""L14866""",
Cr,2,"=""290.0468""","=""0.0002""","=""290.046836""","=""0.000014""","=""34467.09""","=""7""","=""""",,"=""32603.3491""","=""67070.4394""","=""3d5""","=""a 2F""","=""5/2""","=""3d4.(a 3F).4p""","=""y 4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""290.10079""","=""0.00005""","=""290.100819""","=""0.000010""","=""34460.680""","=""26""","=""""",,"=""31219.3322""","=""65680.0091""","=""3d4.(a 3F).4s""","=""a 4F""","=""9/2""","=""3d4.(3H).4p""","=""z 2G*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""290.13445""","=""0.00002""","=""290.134443""","=""0.000017""","=""34456.683""","=""70""","=""""",,"=""69170.3527""","=""103627.036""","=""3d4.(3G).4p""","=""y 4H*""","=""11/2""","=""3d4.(3G).5s""","=""f 4G""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""290.165""","=""0.004""","=""290.1670""","=""0.0006""","=""34453.1""","=""5w""","=""""",,"=""27222.9417""","=""61675.76""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d4.(1D1).4s.4p.(3P*)""","=""t 3P*""","=""2""",,"=""""","=""L808""",
Cr,1,"=""290.198""","=""0.002""","=""290.19884""","=""0.00003""","=""34449.1""","=""4""","=""""",,"=""25038.4981""","=""59487.536""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""4""",,"=""""","=""L808""",
Cr,1,"=""290.24503""","=""0.00007""","=""290.245008""","=""0.000014""","=""34443.556""","=""5""","=""""",,"=""8095.1842""","=""42538.7424""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d5.(4G).4p""","=""z 5G*""","=""3""",,"=""""","=""L14866""",
Cr,2,"=""290.25985""","=""0.00007""","=""290.259759""","=""0.000014""","=""34441.797""","=""14""","=""""",,"=""39877.0347""","=""74318.8425""","=""3d5""","=""c 2F""","=""7/2""","=""3d4.(3D).4p""","=""w 4F*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""290.28540""","=""0.00006""","=""290.28532""","=""0.00003""","=""34438.766""","=""26""","=""""",,"=""40415.080""","=""74853.855""","=""3d4.(a 1S).4s""","=""a 2S""","=""1/2""","=""3d4.(3D).4p""","=""y 2P*""","=""1/2""",,"=""""","=""L18847""",
Cr,1,"=""290.336""","=""0.004""","=""290.339514""","=""0.000018""","=""34432.8""","=""4w""","=""""",,"=""7593.1484""","=""42025.4956""","=""3d5.(6S).4s""","=""a 5S""","=""2""","=""3d4.(3H).4s.4p.(3P*)""","=""z 5H*""","=""3""",,"=""""","=""L808""",
Cr,2,"=""290.359293""","=""0.000017""","=""290.359291""","=""0.000017""","=""34430.0019""","=""81""","=""""",,"=""55023.0269""","=""89453.029""","=""3d4.(a 3P).4s""","=""c 4P""","=""5/2""","=""3d4.(b 3P).4p""","=""y 4P*""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""290.36186""","=""0.00015""","=""290.36191""","=""0.00016""","=""34429.698""","=""8*""","=""""",,"=""82142.641""","=""116572.333""","=""3d3.(4F).4s.4p.(3P*)""","=""y 6F*""","=""7/2""","=""3d4.(5D).6d""","=""6F""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""290.36186""","=""0.00015""","=""290.361914""","=""0.000017""","=""34429.698""","=""8*""","=""""",,"=""74707.3839""","=""109137.075""","=""3d4.(a 1G).4p""","=""x 2H*""","=""11/2""","=""3d4.(1I).5s""","=""2I""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""290.39665""","=""0.00002""","=""290.396647""","=""0.000010""","=""34425.573""","=""65""","=""""",,"=""31117.3254""","=""65542.8987""","=""3d4.(a 3F).4s""","=""a 4F""","=""5/2""","=""3d4.(3H).4p""","=""z 2G*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""290.42363""","=""0.00008""","=""290.42359""","=""0.00003""","=""34422.374""","=""17""","=""""",,"=""67070.4394""","=""101492.819""","=""3d4.(a 3F).4p""","=""y 4F*""","=""3/2""","=""3d4.(a 3P).5s""","=""e 2P""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""290.4674""","=""0.0010""","=""290.46771""","=""0.00008""","=""34417.19""","=""12""","=""""",,"=""24940.594""","=""59357.746""","=""3d4.4s2""","=""a 3F""","=""2""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""2""",,"=""""","=""L808""",
Cr,2,"=""290.47616""","=""0.00015""","=""290.475957""","=""0.000017""","=""34416.151""","=""10""","=""""",,"=""74114.3577""","=""108530.532""","=""3d4.(a 1G).4p""","=""x 2F*""","=""7/2""","=""3d4.(3D).5s""","=""4D""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""290.53437""","=""0.00004""","=""290.534327""","=""0.000015""","=""34409.255""","=""130""","=""""",,"=""48632.0590""","=""83041.3193""","=""3d4.(5D).4p""","=""z 6P*""","=""7/2""","=""3d4.(5D).5s""","=""e 6D""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""290.54884""","=""0.00002""","=""290.548841""","=""0.000020""","=""34407.542""","=""280""","=""1.3e+08""",D,"=""7810.7795""","=""42218.321""","=""3d4.4s2""","=""a 5D""","=""1""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""0""",,"=""T3196""","=""L14866""",
Cr,2,"=""290.61848""","=""0.00003""","=""290.61848""","=""0.00003""","=""34399.297""","=""46""","=""""",,"=""55023.0269""","=""89422.324""","=""3d4.(a 3P).4s""","=""c 4P""","=""5/2""","=""3d4.(b 3P).4p""","=""y 4P*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""290.66422""","=""0.00003""","=""290.66418""","=""0.00006""","=""34393.884""","=""40""","=""""",,"=""74743.186""","=""109137.075""","=""3d4.(1I).4p""","=""2I*""","=""13/2""","=""3d4.(1I).5s""","=""2I""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""290.696698""","=""0.000010""","=""290.696704""","=""0.000015""","=""34390.0415""","=""170""","=""""",,"=""48491.0569""","=""82881.0977""","=""3d4.(5D).4p""","=""z 6P*""","=""5/2""","=""3d4.(5D).5s""","=""e 6D""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""290.7704""","=""0.0010""","=""290.77111""","=""0.00003""","=""34381.33""","=""4""","=""""",,"=""25106.2953""","=""59487.536""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""4""",,"=""""","=""L808""",
Cr,2,"=""290.82979""","=""0.00006""","=""290.829631""","=""0.000010""","=""34374.305""","=""20""","=""""",,"=""31168.5755""","=""65542.8987""","=""3d4.(a 3F).4s""","=""a 4F""","=""7/2""","=""3d4.(3H).4p""","=""z 2G*""","=""7/2""",,"=""""","=""L18847""",
Cr,1,"=""290.90516""","=""0.00002""","=""290.905144""","=""0.000012""","=""34365.399""","=""400""","=""6.8e+07""",C,"=""7927.4410""","=""42292.8417""","=""3d4.4s2""","=""a 5D""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""1""",,"=""T3196""","=""L14866""",
Cr,2,"=""290.91050""","=""0.00015""","=""290.910278""","=""0.000015""","=""34364.768""","=""210""","=""""",,"=""48398.8721""","=""82763.6664""","=""3d4.(5D).4p""","=""z 6P*""","=""3/2""","=""3d4.(5D).5s""","=""e 6D""","=""3/2""",,"=""""","=""L18847c153""",
Cr,2,"=""290.9863""","=""0.0006""","=""290.98619""","=""0.00003""","=""34355.81""","=""12""","=""""",,"=""74984.6964""","=""109340.526""","=""3d4.(3D).4p""","=""y 2P*""","=""3/2""","=""3d4.(3D).5s""","=""2D""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""291.0252""","=""0.0010""","=""291.0254""","=""0.0004""","=""34351.22""","=""3""","=""""",,"=""27176.1072""","=""61527.31""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d4.(1D1).4s.4p.(3P*)""","=""t 3P*""","=""1""",,"=""""","=""L808""",
Cr,2,"=""291.045332""","=""0.000015""","=""291.045325""","=""0.000017""","=""34348.8487""","=""86""","=""""",,"=""69388.1505""","=""103737.0000""","=""3d4.(3G).4p""","=""y 4H*""","=""13/2""","=""3d4.(3G).5s""","=""f 4G""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""291.06273""","=""0.00006""","=""291.062751""","=""0.000017""","=""34346.796""","=""30""","=""""",,"=""74421.7319""","=""108768.525""","=""3d4.(1I).4p""","=""2I*""","=""11/2""","=""3d4.(3G).4d""","=""2I""","=""11/2""",,"=""""","=""L18847""",
Cr,2,"=""291.06478""","=""0.00010""","=""291.064874""","=""0.000011""","=""34346.553""","=""81""","=""""",,"=""35607.5091""","=""69954.0517""","=""3d4.(a 3F).4s""","=""b 2F""","=""7/2""","=""3d4.(a 3P).4p""","=""2D*""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""291.09013""","=""0.00002""","=""291.09010""","=""0.00003""","=""34343.563""","=""440""","=""3.4e+07""",D,"=""8095.1842""","=""42438.751""","=""3d4.4s2""","=""a 5D""","=""3""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""2""",,"=""T3196""","=""L14866""",
Cr,1,"=""291.11455""","=""0.00002""","=""291.114546""","=""0.000011""","=""34340.682""","=""370""","=""2.6e+07""",D,"=""8307.5753""","=""42648.2577""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 5D*""","=""3""",,"=""T3196""","=""L14866""",
Cr,2,"=""291.168669""","=""0.000008""","=""291.168662""","=""0.000012""","=""34334.2995""","=""190""","=""""",,"=""35569.1826""","=""69903.4828""","=""3d4.(a 3F).4s""","=""b 2F""","=""5/2""","=""3d4.(a 3F).4p""","=""y 2G*""","=""7/2""",,"=""""","=""L18847""",
Cr,4,"=""""","=""""","=""291.294""","=""""","=""34319.5""","=""""","=""4.6e-03""",D,"=""237.4""","=""34556.9""","=""3d3""","=""4F""","=""5/2""","=""3d3""","=""2F""","=""5/2""",M1,"=""T233""","=""""",
Cr,2,"=""291.34941""","=""0.00008""","=""291.34944""","=""0.00007""","=""34313.000""","=""19""","=""""",,"=""59577.687""","=""93890.684""","=""3d4.(a 3F).4s""","=""e 2F""","=""5/2""","=""3d3.(4F).4s.4p.(3P*)""","=""s 2F*""","=""5/2""",,"=""""","=""L18847""",
Cr,1,"=""291.36961""","=""0.00006""","=""291.36958""","=""0.00004""","=""34310.622""","=""8""","=""""",,"=""25106.2953""","=""59416.921""","=""3d4.4s2""","=""a 3F""","=""3""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""3""",,"=""""","=""L14866""",
Cr,1,"=""291.37336""","=""0.00003""","=""291.37335""","=""0.00003""","=""34310.181""","=""16""","=""""",,"=""25177.3539""","=""59487.536""","=""3d4.4s2""","=""a 3F""","=""4""","=""3d4.(3F1).4s.4p.(1P*)""","=""r 3F*""","=""4""",,"=""""","=""L14866""",
Cr,1,"=""291.4224""","=""0.0010""","=""291.4227""","=""0.0004""","=""34304.41""","=""3""","=""""",,"=""27222.9417""","=""61527.31""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d4.(1D1).4s.4p.(3P*)""","=""t 3P*""","=""1""",,"=""""","=""L808""",
Cr,2,"=""291.43890""","=""0.00010""","=""291.43880""","=""0.00003""","=""34302.465""","=""9""","=""""",,"=""40415.080""","=""74717.5574""","=""3d4.(a 1S).4s""","=""a 2S""","=""1/2""","=""3d4.(3D).4p""","=""x 4P*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""291.49659""","=""0.00009""","=""291.496400""","=""0.000017""","=""34295.677""","=""12""","=""""",,"=""66354.7570""","=""100650.456""","=""3d4.(a 3P).4p""","=""y 4P*""","=""3/2""","=""3d4.(a 3P).5s""","=""f 4P""","=""5/2""",,"=""""","=""L18847""",
Cr,2,"=""291.518232""","=""0.000019""","=""291.518146""","=""0.000015""","=""34293.131""","=""90""","=""""",,"=""48398.8721""","=""82692.0128""","=""3d4.(5D).4p""","=""z 6P*""","=""3/2""","=""3d4.(5D).5s""","=""e 6D""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""291.522533""","=""0.000013""","=""291.522559""","=""0.000014""","=""34292.6247""","=""110""","=""""",,"=""36101.5238""","=""70394.1455""","=""3d5""","=""a 2G""","=""7/2""","=""3d4.(3G).4p""","=""y 2H*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""291.544857""","=""0.000012""","=""291.544868""","=""0.000015""","=""34289.9990""","=""120""","=""""",,"=""39824.3600""","=""74114.3577""","=""3d4.(a 1G).4s""","=""c 2G""","=""9/2""","=""3d4.(a 1G).4p""","=""x 2F*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""291.60702""","=""0.00008""","=""291.606981""","=""0.000012""","=""34282.690""","=""19""","=""""",,"=""35355.8964""","=""69638.5906""","=""3d4.(a 3P).4s""","=""a 2P""","=""3/2""","=""3d4.(3G).4p""","=""4F*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""291.61632""","=""0.00002""","=""291.616316""","=""0.000010""","=""34281.596""","=""39""","=""""",,"=""8307.5753""","=""42589.1721""","=""3d4.4s2""","=""a 5D""","=""4""","=""3d5.(4G).4p""","=""z 5G*""","=""5""",,"=""""","=""L14866""",
Cr,3,"=""291.657""","=""""","=""""","=""""","=""34276.8""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7485""",
Cr,1,"=""291.670""","=""0.002""","=""291.67082""","=""0.00006""","=""34275.3""","=""2""","=""""",,"=""20523.8999""","=""54799.091""","=""3d5.(4G).4s""","=""a 5G""","=""5""","=""3d4.(3H).4s.4p.(1P*)""","=""w 3H*""","=""5""",,"=""""","=""L808""",
Cr,2,"=""291.682284""","=""0.000017""","=""291.682300""","=""0.000017""","=""34273.8440""","=""36""","=""""",,"=""74958.8510""","=""109232.693""","=""3d4.(1I).4p""","=""2K*""","=""15/2""","=""3d4.(3G).4d""","=""2I""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""291.69279""","=""0.00003""","=""291.692790""","=""0.000015""","=""34272.610""","=""54""","=""""",,"=""48491.0569""","=""82763.6664""","=""3d4.(5D).4p""","=""z 6P*""","=""5/2""","=""3d4.(5D).5s""","=""e 6D""","=""3/2""",,"=""""","=""L18847""",
