element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ni,5,"=""""","=""""","=""405.353""","=""0.007""","=""24662.9""","=""""","=""6.e-04""",D+,"=""1489.81""","=""26152.7""","=""3d6""","=""5D""","=""2""","=""3d6""","=""3P2""","=""2""",M1,"=""T6653c93""","=""""",
Ni,4,"=""""","=""""","=""407.179""","=""""","=""24552.3""","=""""","=""8.6e-01""",E,"=""43437.5""","=""67989.8""","=""3p6.3d7""","=""2F""","=""5/2""","=""3p6.3d7""","=""2D1""","=""5/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""407.179""","=""""","=""24552.3""","=""""","=""6.5e-02""",E,"=""43437.5""","=""67989.8""","=""3p6.3d7""","=""2F""","=""5/2""","=""3p6.3d7""","=""2D1""","=""5/2""",E2,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""408.396""","=""""","=""24479.1""","=""""","=""1.0e-03""",E,"=""18958.4""","=""43437.5""","=""3p6.3d7""","=""4P""","=""1/2""","=""3p6.3d7""","=""2F""","=""5/2""",E2,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""408.458""","=""""","=""24475.4""","=""""","=""8.1e-02""",E,"=""2621.1""","=""27096.5""","=""3p6.3d7""","=""4F""","=""3/2""","=""3p6.3d7""","=""2D2""","=""5/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""408.458""","=""""","=""24475.4""","=""""","=""3.1e-06""",E,"=""2621.1""","=""27096.5""","=""3p6.3d7""","=""4F""","=""3/2""","=""3p6.3d7""","=""2D2""","=""5/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""409.36157""","=""""","=""24421.389""","=""""","=""9.0e+01""",C,"=""1332.164""","=""25753.553""","=""3d8.(3F).4s2""","=""3F""","=""3""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""4""",,"=""T3861""","=""""",
Ni,5,"=""""","=""""","=""411.723""","=""0.007""","=""24281.3""","=""""","=""2.40e-01""",C,"=""1871.4""","=""26152.7""","=""3d6""","=""5D""","=""1""","=""3d6""","=""3P2""","=""2""",M1,"=""T6653c93""","=""""",
Ni,4,"=""""","=""""","=""414.284""","=""""","=""24131.2""","=""""","=""4.5e-01""",E,"=""43858.6""","=""67989.8""","=""3p6.3d7""","=""2F""","=""7/2""","=""3p6.3d7""","=""2D1""","=""5/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""414.284""","=""""","=""24131.2""","=""""","=""4.2e-01""",E,"=""43858.6""","=""67989.8""","=""3p6.3d7""","=""2F""","=""7/2""","=""3p6.3d7""","=""2D1""","=""5/2""",E2,"=""T4605""","=""""",
Ni,2,"=""""","=""""","=""414.3112""","=""""","=""24129.64""","=""""","=""9.6e-03""",E,"=""8393.90""","=""32523.54""","=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""7/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""414.3112""","=""""","=""24129.64""","=""""","=""1.0e-05""",E,"=""8393.90""","=""32523.54""","=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""7/2""",E2,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""414.7239""","=""""","=""24105.63""","=""""","=""3.2e-01""",E,"=""8393.90""","=""32499.53""","=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""9/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""414.7239""","=""""","=""24105.63""","=""""","=""1.2e-04""",E,"=""8393.90""","=""32499.53""","=""3p6.3d8.(3F).4s""","=""4F""","=""9/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""9/2""",E2,"=""T4240""","=""""",
Ni,4,"=""""","=""""","=""416.047""","=""""","=""24029.0""","=""""","=""2.2e-01""",E,"=""19829.6""","=""43858.6""","=""3p6.3d7""","=""2G""","=""9/2""","=""3p6.3d7""","=""2F""","=""7/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""416.047""","=""""","=""24029.0""","=""""","=""9.3e-02""",E,"=""19829.6""","=""43858.6""","=""3p6.3d7""","=""2G""","=""9/2""","=""3p6.3d7""","=""2F""","=""7/2""",E2,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""417.899""","=""""","=""23922.5""","=""""","=""4.5e-01""",E,"=""43437.5""","=""67360.0""","=""3p6.3d7""","=""2F""","=""5/2""","=""3p6.3d7""","=""2D1""","=""3/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""417.899""","=""""","=""23922.5""","=""""","=""4.1e-01""",E,"=""43437.5""","=""67360.0""","=""3p6.3d7""","=""2F""","=""5/2""","=""3p6.3d7""","=""2D1""","=""3/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""420.04541""","=""""","=""23800.244""","=""""","=""1.8e+06""",D,"=""26665.887""","=""50466.131""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""3""","=""3d8.4s.(4F).5s""","=""3F""","=""4""",,"=""T4287""","=""""",
Ni,2,"=""""","=""""","=""420.1172""","=""""","=""23796.18""","=""""","=""1.5e-03""",E,"=""0.00""","=""23796.18""","=""3p6.3d9""","=""2D""","=""5/2""","=""3p6.3d8.(1D).4s""","=""2D""","=""3/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""420.1172""","=""""","=""23796.18""","=""""","=""6.6e-01""",E,"=""0.00""","=""23796.18""","=""3p6.3d9""","=""2D""","=""5/2""","=""3p6.3d8.(1D).4s""","=""2D""","=""3/2""",E2,"=""T4240""","=""""",
Ni,12,"=""""","=""""","=""423.09""","=""0.18""","=""23629""","=""""","=""8.0e-02""",D,"=""0""","=""23629""","=""3s2.3p5""","=""2P*""","=""3/2""","=""3s2.3p5""","=""2P*""","=""1/2""",E2,"=""T4500""","=""""",
Ni,12,"=""423.12""","=""""","=""423.09""","=""0.18""","=""23627""","=""""","=""2.37e+02""",B,"=""0""","=""23629""","=""3s2.3p5""","=""2P*""","=""3/2""","=""3s2.3p5""","=""2P*""","=""1/2""",M1,"=""T4500""","=""L19611""",
Ni,4,"=""""","=""""","=""423.468""","=""""","=""23607.9""","=""""","=""3.7e-02""",E,"=""19829.6""","=""43437.5""","=""3p6.3d7""","=""2G""","=""9/2""","=""3p6.3d7""","=""2F""","=""5/2""",E2,"=""T4605""","=""""",
Ni,27,"=""""","=""""","=""432.6""","=""2.0""","=""23110""","=""""","=""""",,"=""(77954211)""","=""(77977322)""","=""1s.4p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",,"=""""","=""L11926""",
Ni,2,"=""""","=""""","=""424.8799""","=""""","=""23529.44""","=""""","=""1.5e-03""",E,"=""1506.94""","=""25036.38""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(1D).4s""","=""2D""","=""5/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""424.8799""","=""""","=""23529.44""","=""""","=""1.7e-01""",E,"=""1506.94""","=""25036.38""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(1D).4s""","=""2D""","=""5/2""",E2,"=""T4240""","=""""",
Ni,4,"=""""","=""""","=""425.387""","=""""","=""23501.4""","=""""","=""5.1e-02""",E,"=""43858.6""","=""67360.0""","=""3p6.3d7""","=""2F""","=""7/2""","=""3p6.3d7""","=""2D1""","=""3/2""",E2,"=""T4605""","=""""",
Ni,2,"=""""","=""""","=""428.5306""","=""""","=""23328.99""","=""""","=""1.0e-03""",E,"=""1506.94""","=""24835.93""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""1/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""428.5306""","=""""","=""23328.99""","=""""","=""3.3e-03""",E,"=""1506.94""","=""24835.93""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""1/2""",E2,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""429.4092""","=""""","=""23281.26""","=""""","=""1.3e-03""",E,"=""1506.94""","=""24788.20""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""3/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""429.4092""","=""""","=""23281.26""","=""""","=""1.1e-01""",E,"=""1506.94""","=""24788.20""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""3/2""",E2,"=""T4240""","=""""",
Ni,1,"=""""","=""""","=""429.5882""","=""""","=""23271.559""","=""""","=""1.7e+07""",D,"=""30979.749""","=""54251.308""","=""3d8.(3F).4s.4p.(3P*)""","=""3G*""","=""4""","=""3d8.4s.(2F).5s""","=""1F""","=""3""",,"=""T2765""","=""""",
Ni,2,"=""""","=""""","=""431.0340""","=""""","=""23193.50""","=""""","=""1.6e-01""",E,"=""9330.04""","=""32523.54""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""7/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""431.4807""","=""""","=""23169.49""","=""""","=""7.3e-02""",E,"=""9330.04""","=""32499.53""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""9/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""431.4807""","=""""","=""23169.49""","=""""","=""2.1e-04""",E,"=""9330.04""","=""32499.53""","=""3p6.3d8.(3F).4s""","=""4F""","=""7/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""9/2""",E2,"=""T4240""","=""""",
Ni,3,"=""""","=""""","=""432.616""","=""""","=""23108.7""","=""""","=""3.5e-01""",E,"=""0.0""","=""23108.7""","=""3p6.3d8""","=""3F""","=""4""","=""3p6.3d8""","=""1G""","=""4""",M1,"=""T493""","=""""",
Ni,3,"=""""","=""""","=""432.616""","=""""","=""23108.7""","=""""","=""2.7e-04""",E,"=""0.0""","=""23108.7""","=""3p6.3d8""","=""3F""","=""4""","=""3p6.3d8""","=""1G""","=""4""",E2,"=""T493""","=""""",
Ni,2,"=""""","=""""","=""432.6237""","=""""","=""23108.28""","=""""","=""2.5e-03""",E,"=""0.00""","=""23108.28""","=""3p6.3d9""","=""2D""","=""5/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""5/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""432.6237""","=""""","=""23108.28""","=""""","=""3.5e-01""",E,"=""0.00""","=""23108.28""","=""3p6.3d9""","=""2D""","=""5/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""5/2""",E2,"=""T4240""","=""""",
Ni,1,"=""""","=""""","=""433.1642""","=""""","=""23079.444""","=""""","=""5.6e+05""",D+,"=""13521.347""","=""36600.791""","=""3d8.(1D).4s2""","=""1D""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""1D*""","=""2""",,"=""T4812""","=""""",
Ni,4,"=""""","=""""","=""436.349""","=""""","=""22911.0""","=""""","=""3.3e-01""",E,"=""20947.6""","=""43858.6""","=""3p6.3d7""","=""2G""","=""7/2""","=""3p6.3d7""","=""2F""","=""7/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""436.349""","=""""","=""22911.0""","=""""","=""7.5e-03""",E,"=""20947.6""","=""43858.6""","=""3p6.3d7""","=""2G""","=""7/2""","=""3p6.3d7""","=""2F""","=""7/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""438.2874""","=""""","=""22809.673""","=""""","=""1.5e+06""",E,"=""31441.635""","=""54251.308""","=""3d9.(2D).4p""","=""1D*""","=""2""","=""3d8.4s.(2F).5s""","=""1F""","=""3""",,"=""T2765""","=""""",
Ni,1,"=""440.155""","=""""","=""440.1541""","=""""","=""22712.9""","=""110""","=""3.8e+07""",D,"=""25753.553""","=""48466.490""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""4""","=""3d8.4s.(4F).5s""","=""5F""","=""5""",,"=""T2765""","=""L3475""",
Ni,1,"=""""","=""""","=""441.0518""","=""""","=""22666.706""","=""""","=""3.2e+06""",D,"=""26665.887""","=""49332.593""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""3""","=""3d9.(2D<5/2>).4d""","=""2[7/2]""","=""4""",,"=""T4287""","=""""",
Ni,4,"=""""","=""""","=""442.180""","=""""","=""22608.9""","=""""","=""4.2e-03""",E,"=""2042.5""","=""24651.4""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2P""","=""1/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""443.1033""","=""""","=""22561.767""","=""""","=""4.1e+06""",D,"=""33610.890""","=""56172.657""","=""3d8.(3F).4s.4p.(3P*)""","=""3D*""","=""2""","=""3d9.(2D<3/2>).5d""","=""2[7/2]""","=""3""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""443.7571""","=""""","=""22528.526""","=""""","=""2.8e+06""",D,"=""29668.918""","=""52197.444""","=""3d9.(2D).4p""","=""*""","=""3""","=""3d9.(2D<5/2>).6s""","=""2[5/2]""","=""3""",,"=""T4287""","=""""",
Ni,4,"=""""","=""""","=""444.519""","=""""","=""22489.9""","=""""","=""1.8e-01""",E,"=""20947.6""","=""43437.5""","=""3p6.3d7""","=""2G""","=""7/2""","=""3p6.3d7""","=""2F""","=""5/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""444.519""","=""""","=""22489.9""","=""""","=""7.8e-02""",E,"=""20947.6""","=""43437.5""","=""3p6.3d7""","=""2G""","=""7/2""","=""3p6.3d7""","=""2F""","=""5/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""445.0091""","=""""","=""22465.146""","=""""","=""8.2e+05""",E,"=""31786.162""","=""54251.308""","=""3d8.(3F).4s.4p.(3P*)""","=""3G*""","=""3""","=""3d8.4s.(2F).5s""","=""1F""","=""3""",,"=""T2765""","=""""",
Ni,4,"=""""","=""""","=""445.127""","=""""","=""22459.2""","=""""","=""9.9e-03""",E,"=""1189.7""","=""23648.9""","=""3p6.3d7""","=""4F""","=""7/2""","=""3p6.3d7""","=""2P""","=""3/2""",E2,"=""T4605""","=""""",
Ni,1,"=""445.904""","=""""","=""""","=""""","=""22420.1""","=""85""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,2,"=""""","=""""","=""446.1464""","=""""","=""22407.88""","=""""","=""9.9e-02""",E,"=""10115.66""","=""32523.54""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""7/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""446.1464""","=""""","=""22407.88""","=""""","=""1.2e-04""",E,"=""10115.66""","=""32523.54""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""7/2""",E2,"=""T4240""","=""""",
Ni,1,"=""446.246""","=""""","=""446.2455""","=""""","=""22402.9""","=""18""","=""1.7e+07""",D,"=""27943.524""","=""50346.427""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""1""","=""3d8.4s.(4F).5s""","=""5F""","=""2""",,"=""T4287""","=""L3475""",
Ni,2,"=""""","=""""","=""446.6249""","=""""","=""22383.87""","=""""","=""1.3e-04""",E,"=""10115.66""","=""32499.53""","=""3p6.3d8.(3F).4s""","=""4F""","=""5/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""9/2""",E2,"=""T4240""","=""""",
Ni,1,"=""447.048""","=""""","=""447.0477""","=""""","=""22362.7""","=""55""","=""1.9e+07""",D,"=""27414.868""","=""49777.569""","=""3d8.(3F).4s.4p.(3P*)""","=""5D*""","=""2""","=""3d8.4s.(4F).5s""","=""5F""","=""3""",,"=""T4287""","=""L3475""",
Ni,2,"=""""","=""""","=""448.5211""","=""""","=""22289.24""","=""""","=""8.4e-04""",E,"=""1506.94""","=""23796.18""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(1D).4s""","=""2D""","=""3/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""448.5211""","=""""","=""22289.24""","=""""","=""3.0e-01""",E,"=""1506.94""","=""23796.18""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(1D).4s""","=""2D""","=""3/2""",E2,"=""T4240""","=""""",
Ni,1,"=""""","=""""","=""451.2990""","=""""","=""22152.046""","=""""","=""2.2e+06""",D,"=""29888.477""","=""52040.523""","=""3d9.(2D).4p""","=""3D*""","=""2""","=""3d8.4s.(4F).5s""","=""3F""","=""2""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""451.9983""","=""""","=""22117.775""","=""""","=""6.1e+04""",D+,"=""13521.347""","=""35639.122""","=""3d8.(1D).4s2""","=""1D""","=""2""","=""3d8.(3F).4s.4p.(3P*)""","=""1F*""","=""3""",,"=""T4812""","=""""",
Ni,1,"=""""","=""""","=""452.31425""","=""""","=""22102.325""","=""""","=""3.2e-01""",D,"=""0.000""","=""22102.325""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(1G).4s2""","=""1G""","=""4""",M1,"=""T848""","=""""",
Ni,1,"=""""","=""""","=""452.31425""","=""""","=""22102.325""","=""""","=""2.2e-04""",E,"=""0.000""","=""22102.325""","=""3d8.(3F).4s2""","=""3F""","=""4""","=""3d8.(1G).4s2""","=""1G""","=""4""",E2,"=""T848""","=""""",
Ni,4,"=""""","=""""","=""453.793""","=""""","=""22030.3""","=""""","=""3.9e-03""",E,"=""2621.1""","=""24651.4""","=""3p6.3d7""","=""4F""","=""3/2""","=""3p6.3d7""","=""2P""","=""1/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""453.793""","=""""","=""22030.3""","=""""","=""2.4e-03""",E,"=""2621.1""","=""24651.4""","=""3p6.3d7""","=""4F""","=""3/2""","=""3p6.3d7""","=""2P""","=""1/2""",E2,"=""T4605""","=""""",
Ni,1,"=""""","=""""","=""455.1224""","=""""","=""21965.953""","=""""","=""6.1e+06""",D,"=""33610.890""","=""55576.843""","=""3d8.(3F).4s.4p.(3P*)""","=""3D*""","=""2""","=""3d8.4s.(2F).5s""","=""3F""","=""3""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""455.3168""","=""""","=""21956.576""","=""""","=""7.0e+06""",D,"=""29500.674""","=""51457.250""","=""3d9.(2D).4p""","=""3P*""","=""1""","=""3d9.(2D<3/2>).4d""","=""2[1/2]""","=""0""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""456.5444""","=""""","=""21897.538""","=""""","=""7.9e-04""",E,"=""204.787""","=""22102.325""","=""3d9.(2D).4s""","=""3D""","=""3""","=""3d8.(1G).4s2""","=""1G""","=""4""",E2,"=""T848""","=""""",
Ni,1,"=""""","=""""","=""456.7410""","=""""","=""21888.113""","=""""","=""1.4e+05""",D,"=""28578.018""","=""50466.131""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""3""","=""3d8.4s.(4F).5s""","=""3F""","=""4""",,"=""T4287""","=""""",
Ni,2,"=""""","=""""","=""457.3357""","=""""","=""21859.65""","=""""","=""4.6e-04""",E,"=""10663.89""","=""32523.54""","=""3p6.3d8.(3F).4s""","=""4F""","=""3/2""","=""3p6.3d8.(1G).4s""","=""2G""","=""7/2""",E2,"=""T4240""","=""""",
Ni,1,"=""459.253""","=""""","=""""","=""""","=""21768.4""","=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3475""",
Ni,3,"=""""","=""""","=""459.684""","=""""","=""21748.0""","=""""","=""1.8e-01""",E,"=""1360.7""","=""23108.7""","=""3p6.3d8""","=""3F""","=""3""","=""3p6.3d8""","=""1G""","=""4""",M1,"=""T493""","=""""",
Ni,1,"=""460.037""","=""""","=""460.0359""","=""""","=""21731.3""","=""18""","=""2.6e+07""",D,"=""29013.206""","=""50744.552""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""2""","=""3d8.4s.(4F).5s""","=""5F""","=""1""",,"=""T4287""","=""L3475""",
Ni,1,"=""460.500""","=""""","=""460.4987""","=""""","=""21709.4""","=""65""","=""2.3e+07""",D,"=""28068.065""","=""49777.569""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""4""","=""3d8.4s.(4F).5s""","=""5F""","=""3""",,"=""T4287""","=""L3475""",
Ni,1,"=""460.623""","=""""","=""460.6221""","=""""","=""21703.6""","=""18""","=""1.0e+07""",D,"=""29013.206""","=""50716.896""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""2""","=""3d9.(2D<3/2>).4d""","=""2[3/2]""","=""1""",,"=""T4287""","=""L3475""",
Ni,4,"=""""","=""""","=""462.696""","=""""","=""21606.4""","=""""","=""1.7e-01""",E,"=""2042.5""","=""23648.9""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2P""","=""3/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""462.696""","=""""","=""21606.4""","=""""","=""4.3e-03""",E,"=""2042.5""","=""23648.9""","=""3p6.3d7""","=""4F""","=""5/2""","=""3p6.3d7""","=""2P""","=""3/2""",E2,"=""T4605""","=""""",
Ni,2,"=""""","=""""","=""462.8046""","=""""","=""21601.34""","=""""","=""1.9e-04""",E,"=""1506.94""","=""23108.28""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""5/2""",M1,"=""T4240""","=""""",
Ni,2,"=""""","=""""","=""462.8046""","=""""","=""21601.34""","=""""","=""1.3e-01""",E,"=""1506.94""","=""23108.28""","=""3p6.3d9""","=""2D""","=""3/2""","=""3p6.3d8.(3P).4s""","=""4P""","=""5/2""",E2,"=""T4240""","=""""",
Ni,1,"=""""","=""""","=""463.3033""","=""""","=""21578.089""","=""""","=""7.8e+04""",E,"=""27580.391""","=""49158.480""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""5""","=""3d9.(2D<5/2>).4d""","=""2[9/2]""","=""5""",,"=""T2765""","=""""",
Ni,1,"=""464.866""","=""""","=""464.8652""","=""""","=""21505.6""","=""75""","=""2.4e+07""",D,"=""27580.391""","=""49085.982""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""5""","=""3d8.4s.(4F).5s""","=""5F""","=""4""",,"=""T4287""","=""L3475""",
Ni,1,"=""""","=""""","=""466.6986""","=""""","=""21421.109""","=""""","=""6.3e+06""",D,"=""30619.414""","=""52040.523""","=""3d9.(2D).4p""","=""3F*""","=""2""","=""3d8.4s.(4F).5s""","=""3F""","=""2""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""467.5593""","=""""","=""21381.675""","=""""","=""6.2e+05""",D,"=""29084.456""","=""50466.131""","=""3d8.(3F).4s.4p.(3P*)""","=""5F*""","=""4""","=""3d8.4s.(4F).5s""","=""3F""","=""4""",,"=""T4287""","=""""",
Ni,1,"=""468.622""","=""""","=""468.6213""","=""""","=""21333.2""","=""23""","=""1.4e+07""",D,"=""29013.206""","=""50346.427""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""2""","=""3d8.4s.(4F).5s""","=""5F""","=""2""",,"=""T4287""","=""L3475""",
Ni,1,"=""""","=""""","=""469.8390""","=""""","=""21277.932""","=""""","=""6.2e+06""",D,"=""32973.376""","=""54251.308""","=""3d8.(3F).4s.4p.(3P*)""","=""3F*""","=""4""","=""3d8.4s.(2F).5s""","=""1F""","=""3""",,"=""T2765""","=""""",
Ni,1,"=""""","=""""","=""470.1352""","=""""","=""21264.528""","=""""","=""2.0e+06""",D,"=""28068.065""","=""49332.593""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""4""","=""3d9.(2D<5/2>).4d""","=""2[7/2]""","=""4""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""470.1530""","=""""","=""21263.723""","=""""","=""1.4e+07""",D,"=""32973.376""","=""54237.099""","=""3d8.(3F).4s.4p.(3P*)""","=""3F*""","=""4""","=""3d8.4s.(2F).5s""","=""3F""","=""4""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""471.0660""","=""""","=""21222.509""","=""""","=""8.0e-02""",E,"=""879.816""","=""22102.325""","=""3d9.(2D).4s""","=""3D""","=""2""","=""3d8.(1G).4s2""","=""1G""","=""4""",E2,"=""T848""","=""""",
Ni,1,"=""471.442""","=""""","=""471.4417""","=""""","=""21205.6""","=""110""","=""4.6e+07""",D,"=""27260.894""","=""48466.490""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""6""","=""3d8.4s.(4F).5s""","=""5F""","=""5""",,"=""T2765""","=""L3475""",
Ni,1,"=""471.578""","=""""","=""471.5762""","=""""","=""21199.5""","=""22""","=""2.0e+07""",D,"=""28578.018""","=""49777.569""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""3""","=""3d8.4s.(4F).5s""","=""5F""","=""3""",,"=""T4287""","=""L3475""",
Ni,1,"=""""","=""""","=""472.9276""","=""""","=""21138.974""","=""""","=""2.7e+06""",E,"=""33112.334""","=""54251.308""","=""3d8.(3F).4s.4p.(3P*)""","=""3F*""","=""3""","=""3d8.4s.(2F).5s""","=""1F""","=""3""",,"=""T2765""","=""""",
Ni,1,"=""""","=""""","=""473.1798""","=""""","=""21127.706""","=""""","=""8.4e+06""",D,"=""30912.817""","=""52040.523""","=""3d9.(2D).4p""","=""3D*""","=""1""","=""3d8.4s.(4F).5s""","=""3F""","=""2""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""473.2457""","=""""","=""21124.765""","=""""","=""9.3e+06""",D,"=""33112.334""","=""54237.099""","=""3d8.(3F).4s.4p.(3P*)""","=""3F*""","=""3""","=""3d8.4s.(2F).5s""","=""3F""","=""4""",,"=""T4287""","=""""",
Ni,1,"=""""","=""""","=""474.0165""","=""""","=""21090.415""","=""""","=""3.4e+05""",E,"=""28068.065""","=""49158.480""","=""3d8.(3F).4s.4p.(3P*)""","=""5G*""","=""4""","=""3d9.(2D<5/2>).4d""","=""2[9/2]""","=""5""",,"=""T2765""","=""""",
Ni,17,"=""474.4""","=""""","=""474.9+""","=""""","=""21070""","=""""","=""1.25e+02""",C+,"=""272634""","=""293686""","=""3s.3p""","=""3P*""","=""1""","=""3s.3p""","=""3P*""","=""2""",M1,"=""T3808""","=""L19625""",
Ni,1,"=""""","=""""","=""475.2420""","=""""","=""21036.029""","=""""","=""2.0e+07""",D,"=""29500.674""","=""50536.703""","=""3d9.(2D).4p""","=""3P*""","=""1""","=""3d9.(2D<3/2>).4d""","=""2[1/2]""","=""1""",,"=""T4287""","=""""",
Ni,4,"=""""","=""""","=""475.428""","=""""","=""21027.8""","=""""","=""1.2e-01""",E,"=""2621.1""","=""23648.9""","=""3p6.3d7""","=""4F""","=""3/2""","=""3p6.3d7""","=""2P""","=""3/2""",M1,"=""T4605""","=""""",
Ni,4,"=""""","=""""","=""475.428""","=""""","=""21027.8""","=""""","=""1.1e-03""",E,"=""2621.1""","=""23648.9""","=""3p6.3d7""","=""4F""","=""3/2""","=""3p6.3d7""","=""2P""","=""3/2""",E2,"=""T4605""","=""""",
